Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
355030855000332;1;0;163159;163159;0;1;9;40;41;30;3;0;1;0;48;
355030855000333;1;0;82547;82547;0;0;3;10;16;7;2;0;2;0;6;
355030855000334;1;0;164427;164427;0;4;15;41;47;28;3;2;0;0;5;
355030855000335;1;0;118315;118315;0;2;8;30;34;14;3;0;0;0;15;
355030855000336;1;0;93927;93927;0;1;4;14;28;19;3;0;0;0;3;
355030856000001;1;0;703290;703290;0;1;2;11;44;78;40;28;10;3;13;
355030856000002;1;3;1270636;1255236;15400;0;6;20;78;121;40;38;18;8;16;
355030856000003;1;0;881253;881253;0;6;2;4;22;54;45;39;26;4;5;
355030856000004;1;0;473580;473580;0;0;4;10;30;57;23;15;11;4;34;
355030856000005;1;0;863956;863956;0;1;3;14;45;70;31;24;19;8;6;
355030856000006;1;0;623651;623651;0;0;1;7;33;71;40;39;12;3;3;
355030856000007;1;0;180091;180091;0;0;3;30;105;0;0;3;1;0;7;
355030856000008;1;1;515522;513362;2160;0;2;14;48;61;19;11;8;4;1;
355030856000009;1;5;659022;641142;17880;1;0;5;37;75;35;22;13;2;1;
355030856000010;1;1;709959;709196;763;1;2;11;39;86;36;31;11;3;3;
355030856000011;1;0;717709;717709;0;1;3;5;27;60;28;23;15;7;0;
355030856000012;1;0;509875;509875;0;0;0;4;27;42;26;23;15;2;12;
355030856000013;1;0;690868;690868;0;0;0;7;34;46;41;36;11;6;11;
355030856000014;1;0;391844;391844;0;0;0;6;17;40;18;18;7;1;1;
355030856000015;1;0;664376;664376;0;4;0;9;25;54;24;24;19;9;35;
355030856000016;1;0;454874;454874;0;1;0;5;32;40;20;14;8;3;9;
355030856000017;1;0;391658;391658;0;2;4;10;35;60;17;7;8;4;8;
355030856000018;1;0;984222;984222;0;0;3;36;176;127;34;34;17;3;0;
355030856000019;1;2;676454;669994;6460;0;2;6;35;55;37;14;11;6;62;
355030856000020;1;0;1090558;1090558;0;1;3;53;144;216;54;20;11;5;5;
355030856000021;1;0;502539;502539;0;0;3;19;66;100;40;12;5;1;9;
355030856000022;1;0;1051083;1051083;0;3;0;2;7;19;18;29;41;16;5;
355030856000023;1;0;118704;118704;0;2;17;41;40;19;1;2;0;0;12;
355030856000024;1;0;206273;206273;0;1;0;2;9;28;13;9;4;0;3;
355030856000025;1;0;272532;272532;0;0;5;22;60;42;13;7;0;0;9;
355030856000026;1;0;233221;233221;0;0;3;12;62;64;7;4;1;0;2;
355030856000027;1;0;580750;580750;0;1;1;3;13;33;23;13;14;3;8;
355030856000028;1;0;161685;161685;0;0;12;29;31;21;2;0;1;1;24;
355030857000001;1;2;858421;855911;2510;0;6;37;80;98;38;20;18;4;13;
355030857000002;1;0;182335;182335;0;0;4;23;44;27;6;3;0;0;12;
355030857000003;1;0;281182;281182;0;8;37;84;91;29;5;1;0;0;50;
355030857000004;1;0;471930;471930;0;2;15;41;74;53;14;3;3;2;31;
355030857000005;1;0;856164;856164;0;0;9;48;119;121;27;12;9;10;5;
355030857000006;1;0;1024388;1024388;0;0;5;18;62;110;44;38;18;9;6;
355030857000007;1;0;469371;469371;0;0;6;25;72;80;15;20;3;0;43;
355030857000008;1;0;253094;253094;0;0;0;15;47;30;11;4;1;1;51;
355030857000009;1;0;135687;135687;0;0;2;6;24;25;9;3;0;0;5;
355030857000010;1;0;632746;632746;0;4;12;47;99;74;25;18;11;1;24;
355030857000011;1;0;390370;390370;0;1;5;31;58;61;21;5;5;0;34;
355030857000012;1;0;578989;578989;0;0;0;11;46;78;30;20;8;2;10;
355030857000013;1;0;696497;696497;0;0;7;34;81;77;19;19;15;7;14;
355030857000014;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030857000015;1;0;1160277;1160277;0;4;8;39;97;138;53;53;25;2;65;
355030857000016;1;0;681490;681490;0;0;0;2;11;52;36;42;25;2;87;
355030857000017;1;0;361576;361576;0;0;1;3;29;48;22;15;9;0;2;
355030857000018;1;0;437328;437328;0;0;6;11;40;54;38;11;4;0;0;
355030857000019;1;0;1025760;1025760;0;1;9;39;78;107;63;41;20;4;19;
355030857000020;1;0;790273;790273;0;4;12;39;101;96;37;21;8;7;2;
355030857000021;1;0;463238;463238;0;2;4;32;69;59;17;3;6;4;4;
355030857000022;1;0;342489;342489;0;0;11;35;98;85;10;3;1;0;2;
355030857000023;1;0;412764;412764;0;0;3;25;95;84;13;5;2;1;0;
355030857000024;1;0;914284;914284;0;1;4;27;88;108;25;14;12;11;8;
355030857000025;1;0;1426384;1426384;0;5;3;32;75;143;63;53;28;4;10;
355030857000026;1;0;1412982;1412982;0;0;3;7;51;120;51;62;34;5;10;
355030857000027;1;0;839329;839329;0;0;2;12;37;88;29;32;18;6;1;
355030857000028;1;0;655368;655368;0;4;16;31;72;64;23;11;8;9;32;
355030857000029;1;0;1178226;1178226;0;1;12;52;112;101;27;23;11;18;9;
355030857000030;1;1;531597;531097;500;1;9;22;65;67;18;7;5;3;2;
355030857000031;1;0;152557;152557;0;0;3;19;60;21;7;1;0;0;8;
355030857000032;1;0;614456;614456;0;0;8;28;67;78;30;20;7;3;49;
355030857000033;1;0;437271;437271;0;0;2;14;41;71;26;12;6;0;8;
355030857000034;1;0;470547;470547;0;2;9;37;64;80;14;13;4;4;9;
355030857000035;1;0;806462;806462;0;2;18;95;137;103;25;18;9;5;41;
355030857000036;1;0;1187162;1187162;0;0;7;33;61;114;64;47;25;10;6;
355030857000037;1;0;473476;473476;0;0;4;33;74;82;24;15;4;1;16;
355030857000038;1;0;566720;566720;0;3;31;162;148;82;4;4;2;0;46;
355030857000039;1;0;289792;289792;0;0;0;9;35;40;10;6;5;3;9;
355030857000040;1;0;224793;224793;0;1;5;28;36;21;2;5;6;0;1;
355030857000041;1;0;564583;564583;0;1;6;46;101;110;17;9;2;1;7;
355030857000042;1;0;200060;200060;0;0;4;17;42;41;3;2;3;1;0;
355030857000043;1;0;198020;198020;0;0;3;20;32;34;12;4;1;0;4;
355030857000044;1;0;207900;207900;0;0;0;7;43;44;3;3;2;0;1;
355030857000045;1;0;450167;450167;0;0;2;25;71;99;25;5;1;1;5;
355030857000046;1;0;325057;325057;0;0;2;19;54;72;14;8;2;0;8;
355030857000047;1;0;991864;991864;0;0;3;16;60;113;49;30;21;2;13;
355030857000048;1;0;960980;960980;0;0;0;10;51;176;75;31;2;6;38;
355030857000049;1;0;463599;463599;0;0;2;5;13;20;11;20;16;5;17;
355030857000050;1;0;1166657;1166657;0;2;1;4;33;85;47;49;25;5;4;
355030857000051;1;1;1178408;1177828;580;0;2;10;27;81;56;44;24;5;21;
355030857000052;1;0;1379678;1379678;0;0;3;14;58;95;50;67;36;5;7;
355030857000053;1;0;309411;309411;0;0;5;15;76;43;8;4;3;0;21;
355030857000054;1;0;374808;374808;0;2;10;21;55;60;17;11;0;0;27;
355030857000055;1;0;738749;738749;0;0;6;33;86;88;35;21;13;2;8;
355030857000056;1;0;286685;286685;0;14;39;96;85;33;2;0;0;0;11;
355030857000057;1;0;220113;220113;0;3;6;34;40;38;2;3;0;1;13;
355030857000058;1;0;375480;375480;0;1;7;25;52;46;14;10;5;1;57;
355030857000059;1;0;476731;476731;0;0;3;16;52;55;22;14;8;1;6;
355030857000060;1;0;347537;347537;0;0;4;34;61;57;15;9;5;0;4;
355030857000061;1;0;267508;267508;0;1;0;13;41;44;9;5;1;0;1;
355030857000062;1;0;416740;416740;0;1;6;37;90;98;16;7;1;0;4;
355030857000063;1;0;357331;357331;0;0;7;25;90;68;15;4;0;0;11;
355030857000064;1;0;503062;503062;0;0;14;36;88;86;19;9;2;0;11;
355030857000065;1;0;861065;861065;0;0;4;21;72;130;52;26;10;0;18;
355030857000066;1;0;689416;689416;0;1;1;6;29;58;29;36;12;2;2;
355030857000067;1;0;491003;491003;0;0;5;25;48;85;28;13;4;1;29;
355030857000068;1;0;473755;473755;0;0;7;30;73;97;23;12;2;0;3;
355030857000069;1;0;333024;333024;0;0;5;36;73;59;13;1;3;0;21;
355030857000070;1;0;707332;707332;0;1;23;93;173;123;23;6;4;0;22;
355030857000071;1;1;289442;288092;1350;0;3;19;33;54;17;1;4;1;13;
355030857000072;1;0;501801;501801;0;2;7;39;73;69;28;13;2;0;7;
355030857000073;1;0;361043;361043;0;0;1;11;54;58;21;5;4;1;50;
355030857000074;1;0;212048;212048;0;0;2;13;39;44;14;3;0;0;4;
355030857000075;1;0;389897;389897;0;0;2;10;28;38;17;12;10;3;16;
355030857000076;1;0;353346;353346;0;0;2;17;39;39;19;11;4;0;26;
355030857000077;1;0;135760;135760;0;1;6;31;30;26;5;1;0;0;5;
355030857000079;1;0;289800;289800;0;3;6;33;58;38;11;1;0;0;3;
355030857000080;1;0;280085;280085;0;1;10;36;60;46;8;2;0;0;19;
355030857000081;1;0;307392;307392;0;2;12;55;77;31;6;3;0;0;28;
355030857000082;1;0;567851;567851;0;0;1;21;127;139;19;2;0;0;153;
355030857000083;1;0;310685;310685;0;1;11;42;76;54;11;3;0;0;35;
355030857000084;1;0;89469;89469;0;0;19;27;28;9;0;1;0;0;10;
355030857000085;1;0;95125;95125;0;0;3;12;24;17;4;0;0;0;13;
355030857000086;1;0;116322;116322;0;3;9;39;28;11;4;0;0;0;14;
355030857000088;4;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030857000089;1;0;75259;75259;0;2;16;29;25;8;1;0;0;0;27;
355030857000091;1;0;94514;94514;0;0;3;14;24;15;1;0;1;0;6;
355030857000092;1;0;57761;57761;0;0;3;8;16;10;1;1;0;0;1;
355030857000093;1;0;100240;100240;0;0;1;6;22;23;3;1;0;0;1;
355030857000094;1;0;47200;47200;0;0;0;4;7;12;0;0;0;0;2;
355030857000095;1;0;166995;166995;0;0;1;21;44;36;3;0;0;0;1;
355030857000096;1;0;84260;84260;0;0;7;17;19;13;2;0;1;0;0;
355030858000001;1;0;404944;404944;0;1;8;24;66;55;16;14;1;1;21;
355030858000002;1;0;363533;363533;0;0;6;23;39;42;19;13;6;1;6;
355030858000003;1;0;905932;905932;0;1;2;18;71;100;46;39;14;1;1;
355030858000004;1;0;343810;343810;0;0;10;44;72;58;15;4;3;0;5;
355030858000005;1;0;91605;91605;0;0;0;1;2;11;10;15;4;1;1;
355030858000006;1;0;78317;78317;0;0;3;10;27;13;1;2;1;0;2;
355030858000007;1;0;282689;282689;0;4;9;60;94;46;6;0;0;0;9;
355030858000008;1;1;629177;626977;2200;0;3;29;101;129;30;6;5;0;5;
355030858000009;1;0;187635;187635;0;0;8;39;53;28;2;1;1;0;5;
355030858000010;1;1;144498;143918;580;0;3;21;37;19;2;2;0;0;5;
355030858000011;1;0;361492;361492;0;2;10;34;80;44;14;10;2;0;17;
355030858000012;1;0;10012;10012;0;0;3;3;4;0;0;0;0;0;2;
355030858000013;1;0;176273;176273;0;2;7;18;50;33;3;1;0;0;2;
355030858000014;1;0;219805;219805;0;4;11;45;63;32;8;0;0;0;17;
355030858000015;1;0;542688;542688;0;1;3;22;68;83;37;15;1;1;8;
355030858000016;1;0;554811;554811;0;0;4;29;76;102;38;9;4;0;42;
355030858000017;1;0;739141;739141;0;0;4;17;69;87;42;20;15;2;9;
355030858000018;1;0;429856;429856;0;0;4;14;71;73;19;11;2;0;4;
355030858000019;1;0;314034;314034;0;0;5;29;62;58;18;6;2;1;9;
355030858000020;1;0;317059;317059;0;2;11;32;81;50;16;6;2;0;11;
355030858000021;1;0;129940;129940;0;0;9;27;32;20;1;1;0;0;9;
355030858000022;1;0;1008850;1008850;0;0;0;6;44;76;65;57;21;2;1;
355030858000023;1;0;394668;394668;0;0;3;19;46;59;21;6;3;0;14;
355030858000024;1;0;445703;445703;0;6;22;73;126;74;9;1;0;0;5;
355030858000025;1;0;256550;256550;0;4;26;51;56;30;5;2;2;1;54;
355030858000026;1;0;1695073;1695073;0;0;2;6;62;168;135;93;40;3;6;
355030858000027;1;1;657565;656065;1500;0;6;46;111;122;19;10;5;0;7;
355030858000028;1;0;301331;301331;0;0;0;31;51;53;16;5;2;0;8;
355030858000029;1;0;339921;339921;0;0;2;22;48;67;13;5;3;2;9;
355030858000030;1;0;196628;196628;0;1;4;19;53;36;4;1;2;0;0;
355030858000031;1;0;231836;231836;0;0;15;64;71;32;2;3;1;0;5;
355030858000032;1;0;125073;125073;0;0;5;17;26;22;3;0;1;0;7;
355030858000033;1;0;67530;67530;0;0;3;18;24;12;0;0;0;0;1;
355030858000034;1;0;11322;11322;0;1;2;4;5;1;0;0;0;0;25;
355030858000035;1;0;425859;425859;0;0;19;92;137;62;10;1;0;0;40;
355030858000036;1;0;189001;189001;0;4;9;55;55;29;1;1;0;0;9;
355030858000037;1;0;180695;180695;0;0;13;33;55;22;6;0;1;0;28;
355030858000038;1;0;222951;222951;0;0;10;51;64;34;2;2;0;0;3;
355030858000039;1;0;166283;166283;0;0;21;48;48;20;4;2;0;0;24;
355030858000040;1;0;142156;142156;0;0;8;42;52;17;2;0;0;0;8;
355030858000041;1;0;105311;105311;0;0;2;13;34;17;5;0;0;0;2;
355030858000042;1;0;157055;157055;0;0;4;31;43;18;4;0;0;1;11;
355030858000043;1;0;171902;171902;0;0;10;28;50;32;2;1;1;0;10;
355030858000044;1;0;221289;221289;0;0;15;45;53;28;8;1;1;1;27;
355030858000045;1;0;88618;88618;0;0;2;8;38;20;0;0;0;0;2;
355030858000046;1;0;187795;187795;0;3;7;34;32;14;3;2;5;1;2;
355030858000047;1;0;101807;101807;0;1;5;23;27;17;3;1;0;0;8;
355030858000048;1;0;139723;139723;0;1;2;19;40;22;3;2;0;0;3;
355030858000049;1;0;355934;355934;0;3;15;66;92;49;8;5;4;0;22;
355030858000050;1;0;407514;407514;0;2;15;61;110;68;18;2;2;0;7;
355030858000051;1;0;261489;261489;0;0;7;17;66;52;9;3;0;0;9;
355030858000052;1;0;210629;210629;0;0;1;22;32;45;14;3;0;0;2;
355030858000053;1;0;234074;234074;0;0;6;24;59;38;9;4;1;0;98;
355030858000054;1;0;527485;527485;0;2;7;47;87;121;27;3;2;1;6;
355030858000055;1;0;188402;188402;0;8;50;89;56;11;6;0;0;0;46;
355030858000056;1;0;227609;227609;0;2;14;54;79;44;5;4;2;0;6;
355030858000057;1;0;356339;356339;0;0;10;35;82;67;16;2;1;0;11;
355030858000058;1;0;341106;341106;0;1;3;34;59;53;15;4;0;0;6;
355030858000059;1;0;224627;224627;0;1;2;17;44;38;4;6;2;0;1;
355030858000060;1;0;595076;595076;0;2;26;97;162;95;14;5;0;0;14;
355030858000061;1;0;280867;280867;0;0;10;38;62;40;7;2;1;1;13;
355030858000062;1;5;447448;441848;5600;3;14;39;83;75;23;9;2;1;28;
355030858000063;1;0;332675;332675;0;0;0;6;33;45;11;16;2;0;4;
355030858000064;1;0;560286;560286;0;0;1;3;29;50;26;22;15;1;1;
355030858000065;1;0;205894;205894;0;0;12;26;33;27;3;0;3;1;27;
355030858000066;1;0;343254;343254;0;0;4;19;45;43;19;8;5;1;8;
355030858000067;1;0;449673;449673;0;0;3;20;65;80;21;13;2;0;3;
355030858000068;1;0;255630;255630;0;1;7;19;41;35;15;3;1;0;25;
355030858000069;1;0;144048;144048;0;0;2;11;30;34;3;0;0;0;6;
355030858000070;1;0;444300;444300;0;2;13;73;124;72;13;3;2;1;20;
355030858000071;1;0;59061;59061;0;0;1;6;12;11;1;1;0;0;2;
355030858000072;1;0;96064;96064;0;0;3;22;25;17;2;1;0;0;22;
355030858000073;1;0;300487;300487;0;0;2;8;39;61;18;4;3;0;5;
355030858000074;1;0;411670;411670;0;1;10;37;58;61;15;11;4;0;18;
355030858000075;1;0;414111;414111;0;7;22;88;133;61;6;2;3;0;21;
355030858000076;1;0;305523;305523;0;0;15;42;95;45;6;3;2;0;4;
355030858000077;1;0;79880;79880;0;0;6;15;30;8;1;0;1;0;0;
355030858000078;1;0;63808;63808;0;1;4;13;14;11;2;0;0;0;1;
355030858000079;1;0;713852;713852;0;1;13;63;119;117;28;16;5;3;21;
355030858000080;1;0;727052;727052;0;1;4;18;55;61;36;18;6;2;11;
355030858000081;1;0;209291;209291;0;1;3;22;36;19;6;5;4;1;72;
355030858000082;1;0;336057;336057;0;0;4;24;76;58;13;7;2;0;6;
355030858000083;1;0;593262;593262;0;0;4;17;69;80;35;14;10;0;5;
355030858000084;1;0;241070;241070;0;0;4;22;50;34;8;1;2;0;11;
355030858000085;1;0;209400;209400;0;0;4;28;75;48;2;0;0;0;3;
355030858000086;1;0;552356;552356;0;2;8;57;139;116;16;4;3;0;27;
355030858000087;1;0;304440;304440;0;5;16;49;92;43;3;1;3;0;40;
355030858000088;1;0;143853;143853;0;0;0;6;40;28;8;3;0;0;3;
