Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
355030830000096;1;15;0;0;12;0;7;2;0;15;0
355030830000097;1;14;1;0;15;0;16;3;0;8;0
355030830000098;1;15;2;0;31;0;23;2;0;27;0
355030830000099;1;13;0;0;11;0;11;1;0;22;0
355030830000100;1;6;1;0;2;0;9;1;0;4;0
355030830000101;1;8;4;0;5;0;9;1;0;0;0
355030830000102;1;17;2;0;21;0;8;0;0;17;0
355030830000103;1;10;5;0;14;0;12;2;0;7;0
355030830000104;1;18;3;0;13;0;17;1;0;22;0
355030830000105;1;18;0;0;14;0;16;3;1;15;0
355030830000106;1;19;2;0;5;0;24;0;0;13;0
355030830000107;1;14;0;0;9;0;16;0;0;12;0
355030830000108;1;15;1;0;19;0;24;0;0;13;0
355030830000109;1;26;7;0;27;0;26;1;0;22;0
355030830000110;1;12;2;0;10;0;4;2;0;16;0
355030830000111;1;15;4;0;16;0;11;0;0;11;0
355030830000112;1;11;4;0;11;0;17;1;0;12;0
355030830000113;1;12;2;0;13;0;15;1;0;4;0
355030830000114;1;22;2;0;15;0;14;5;0;16;0
355030830000115;1;30;1;0;10;0;21;2;0;8;0
355030830000116;1;21;1;0;19;0;17;2;0;19;0
355030830000117;1;24;2;0;25;0;20;0;0;21;0
355030830000118;1;29;4;0;23;0;21;2;0;21;0
355030830000119;1;14;4;0;27;0;25;3;0;43;0
355030830000120;1;10;3;0;18;0;15;1;0;13;0
355030830000121;1;20;2;0;19;0;21;1;0;17;0
355030830000122;1;21;1;0;18;0;17;1;0;19;0
355030830000123;1;20;1;0;25;0;15;1;0;14;0
355030830000124;1;15;1;0;17;0;11;1;0;15;0
355030830000125;1;3;2;0;8;0;4;1;0;12;0
355030830000126;1;22;1;0;13;0;23;1;0;18;0
355030830000127;1;36;0;0;35;0;29;0;0;40;0
355030830000128;1;7;0;0;15;0;16;1;1;18;0
355030830000129;1;18;3;0;13;0;13;1;1;15;0
355030830000130;1;7;0;0;6;0;9;1;0;5;0
355030830000131;1;11;0;0;17;1;19;2;0;10;0
355030830000132;1;10;4;0;18;0;12;5;0;23;0
355030830000133;1;5;0;0;5;0;8;0;0;9;0
355030830000134;1;14;2;0;14;0;16;1;0;9;0
355030830000135;1;16;2;0;27;0;27;3;0;13;0
355030830000136;1;18;2;2;5;0;28;1;0;4;0
355030830000137;1;5;0;0;0;0;3;0;0;2;0
355030830000138;1;15;1;0;10;0;20;2;0;12;0
355030830000139;1;0;0;0;6;0;4;0;0;2;0
355030830000140;1;8;0;0;12;0;11;0;0;13;0
355030830000141;1;18;1;0;19;0;27;2;0;20;0
355030830000142;1;16;2;0;26;0;25;0;0;22;0
355030830000143;1;15;6;0;16;0;14;1;0;12;0
355030830000144;1;43;4;2;25;0;27;2;1;21;0
355030830000145;1;15;2;4;21;0;12;5;1;16;0
355030830000146;1;35;5;1;15;0;32;3;0;24;0
355030830000147;1;15;3;0;4;0;19;0;0;13;0
355030830000148;1;16;5;0;26;0;16;1;0;17;0
355030830000149;1;20;3;0;9;0;21;1;1;14;0
355030830000150;1;16;3;0;15;0;10;0;0;13;0
355030830000151;1;19;0;0;12;0;14;1;0;13;0
355030830000152;1;26;2;0;15;0;21;1;0;11;0
355030830000153;1;10;0;0;10;0;15;0;0;8;0
355030830000154;1;25;0;0;8;0;19;2;0;8;0
355030830000155;1;12;0;1;10;0;10;0;0;5;0
355030830000156;1;16;1;0;10;0;24;1;0;4;0
355030830000157;1;16;0;0;7;0;17;0;0;9;0
355030830000158;1;19;2;0;7;0;19;0;0;8;0
355030830000159;1;21;1;0;4;0;16;1;0;6;0
355030830000160;1;0;0;0;1;0;0;0;0;1;0
355030830000161;1;6;0;0;6;0;4;0;0;3;0
355030830000162;1;18;2;0;9;0;6;0;0;12;0
355030830000163;1;22;1;0;26;0;25;4;0;21;0
355030830000164;1;6;0;0;4;0;5;1;0;7;0
355030830000165;1;7;0;0;5;0;4;0;0;9;0
355030830000166;1;11;0;0;7;0;7;4;0;6;0
355030830000167;1;6;0;1;24;0;16;1;1;21;0
355030830000168;1;18;0;0;11;0;10;0;0;7;0
355030830000169;1;15;0;1;8;0;9;2;1;14;0
355030830000170;1;10;1;0;9;0;18;2;0;11;0
355030830000171;1;16;0;0;16;0;19;0;0;14;0
355030830000172;1;19;2;0;12;0;20;1;0;16;0
355030830000173;1;19;2;0;8;0;9;3;0;6;0
355030830000174;1;20;4;0;21;0;23;3;0;22;0
355030830000175;1;20;1;0;10;0;20;1;0;17;0
355030830000176;1;19;2;0;12;0;11;5;0;16;0
355030830000177;1;17;0;1;5;0;9;1;0;6;0
355030830000178;1;4;1;1;7;0;7;0;0;5;0
355030830000179;1;23;6;1;25;0;33;1;0;24;0
355030830000180;1;10;1;0;11;0;8;2;0;6;0
355030830000181;1;19;4;0;21;0;21;3;0;25;0
355030830000182;1;23;2;1;26;0;22;4;0;25;0
355030830000183;1;13;0;0;12;0;14;0;0;8;0
355030830000184;1;16;0;0;32;0;20;0;0;26;0
355030830000185;1;8;0;0;3;0;6;0;0;2;0
355030830000186;1;22;3;0;16;0;18;2;0;19;0
355030830000187;1;22;2;0;27;0;27;2;1;28;0
355030830000188;1;17;3;1;26;0;15;8;0;25;0
355030830000189;1;11;2;0;9;0;10;2;0;2;0
355030830000190;1;18;1;0;7;0;16;0;0;7;0
355030830000191;1;16;1;0;13;0;17;2;0;15;0
355030830000192;1;14;1;0;11;0;8;1;0;9;0
355030830000193;1;30;5;1;42;0;32;3;0;33;0
355030830000194;1;33;0;0;24;0;34;4;0;35;0
355030830000195;1;37;5;0;45;0;36;3;0;29;0
355030830000196;1;33;1;2;26;0;15;1;0;26;0
355030830000197;1;17;1;0;17;0;25;1;0;12;0
355030830000198;1;31;1;0;49;0;22;4;0;30;0
355030830000199;1;19;2;0;21;0;14;0;0;26;0
355030830000200;1;22;1;0;14;0;16;2;0;14;0
355030830000201;1;16;0;1;13;0;14;0;1;10;0
355030830000202;1;14;0;0;12;0;9;0;0;7;0
355030830000203;1;25;0;0;23;0;26;0;0;18;0
355030830000204;1;20;5;0;15;0;16;2;1;16;0
355030830000205;1;17;0;0;11;0;19;1;0;7;0
355030830000206;1;36;3;0;36;0;28;3;0;30;0
355030830000207;1;13;0;0;8;0;9;0;0;8;0
355030830000208;1;14;3;0;19;0;16;1;0;23;0
355030830000209;1;10;0;0;11;0;6;0;0;7;0
355030830000210;1;28;2;0;19;0;39;3;1;7;0
355030830000211;1;17;4;0;17;0;34;0;0;18;0
355030830000212;1;13;0;0;15;0;20;1;0;17;0
355030830000213;1;18;3;0;18;0;19;5;0;28;0
355030830000214;1;15;5;0;20;0;12;2;0;24;0
355030830000215;1;13;0;0;8;0;13;1;0;14;0
355030830000216;1;15;0;1;13;0;19;1;0;12;0
355030830000217;1;21;3;0;28;0;25;0;0;25;0
355030830000218;1;10;0;0;4;0;9;0;0;9;0
355030830000219;1;15;1;1;13;0;9;2;0;8;0
355030830000220;1;9;0;0;3;0;10;0;1;3;0
355030830000221;1;12;1;0;12;0;12;0;0;5;0
355030830000222;1;13;4;0;6;0;11;1;0;8;0
355030830000223;1;8;0;0;3;0;13;0;0;5;0
355030830000224;1;4;0;0;4;0;8;0;0;6;0
355030830000225;1;17;1;0;27;0;22;2;0;20;0
355030830000226;1;12;0;1;19;0;21;1;1;11;0
355030830000227;1;1;0;0;2;0;3;0;0;1;0
355030830000228;1;18;0;0;16;1;23;2;0;19;0
355030830000229;1;12;2;0;7;0;5;5;0;6;0
355030830000230;1;9;1;0;3;0;13;0;0;6;0
355030830000231;1;16;1;0;9;1;24;0;0;9;1
355030830000232;1;14;2;0;8;0;8;4;0;10;0
355030830000233;1;18;6;1;15;0;27;2;0;11;0
355030830000234;1;3;0;0;5;0;3;0;0;2;0
355030830000235;1;14;2;0;10;0;9;1;0;15;0
355030830000236;1;14;2;0;30;0;16;2;0;25;0
355030830000237;1;22;0;0;10;0;13;1;0;17;0
355030830000238;1;25;2;0;17;1;19;1;0;15;0
355030830000239;1;13;0;0;21;0;10;0;0;22;0
355030830000240;1;14;0;1;11;0;22;0;1;9;0
355030830000241;1;11;2;0;11;0;13;4;0;10;0
355030830000242;1;21;4;2;27;0;14;2;0;24;0
355030830000243;1;27;4;0;24;0;31;4;0;27;0
355030830000244;1;31;4;0;48;0;36;0;0;40;0
355030830000245;1;15;1;0;10;0;16;2;0;6;0
355030830000246;1;18;1;0;11;0;15;2;0;9;0
355030830000247;1;22;1;0;27;0;27;4;0;15;0
355030830000248;1;11;0;0;9;0;7;1;1;12;0
355030830000249;1;9;0;0;11;0;15;0;0;4;0
355030830000250;1;13;2;0;11;0;18;4;0;19;0
355030830000251;1;7;0;0;8;0;6;2;0;10;0
355030830000252;1;1;0;0;2;0;0;0;0;2;0
355030830000253;1;11;1;0;11;0;11;0;0;10;0
355030830000254;1;16;1;0;11;0;20;1;1;6;0
355030830000255;1;23;3;0;16;0;9;1;0;9;0
355030830000256;1;24;1;0;11;0;12;0;1;13;0
355030830000257;1;5;1;0;9;2;4;0;0;6;0
355030830000258;1;7;0;0;4;0;2;0;0;5;0
355030830000259;1;17;4;0;15;0;14;2;0;13;0
355030830000260;1;5;1;0;4;0;3;1;0;5;0
355030830000261;1;11;1;0;3;0;16;1;0;4;0
355030830000262;1;10;0;0;14;0;13;1;0;19;0
355030830000263;1;12;3;0;7;0;16;1;0;4;0
355030830000264;1;14;3;0;9;0;14;1;1;10;0
355030830000265;1;3;0;0;1;0;2;0;0;0;0
355030830000266;1;11;1;0;26;0;13;1;0;22;0
355030830000267;1;12;1;0;14;0;3;3;1;5;0
355030830000268;1;30;0;0;24;0;41;1;1;21;0
355030830000269;1;11;0;0;5;0;16;0;0;17;0
355030830000270;1;12;0;0;16;0;10;0;0;14;0
355030830000271;1;18;1;0;10;0;10;0;0;7;0
355030830000272;1;10;1;0;10;0;13;1;0;7;0
355030830000273;1;10;1;0;6;0;10;0;0;7;0
355030830000274;1;19;1;0;22;0;30;0;0;18;0
355030830000275;1;10;2;0;3;0;8;1;0;6;0
355030830000276;1;26;2;0;41;0;29;5;0;35;0
355030830000277;1;18;2;0;33;0;24;3;0;23;0
355030830000278;1;10;0;0;7;0;12;2;0;8;0
355030830000279;1;17;1;0;9;0;21;2;0;8;0
355030830000280;1;1;0;0;0;0;0;1;0;0;0
355030830000281;1;39;3;1;41;0;33;3;0;35;0
355030830000282;1;8;0;0;10;0;16;0;0;11;0
355030830000283;1;7;0;0;0;0;7;2;0;2;0
355030830000284;1;8;0;0;9;0;18;0;0;2;0
355030830000285;1;22;1;0;10;0;13;1;0;5;0
355030830000286;1;11;0;0;9;0;3;0;0;8;0
355030830000287;1;17;1;0;10;0;9;0;1;16;0
355030830000288;1;15;1;0;13;0;14;2;0;8;0
355030830000289;1;15;1;1;12;0;16;1;0;6;0
355030830000290;1;28;2;0;18;0;19;1;0;17;0
355030830000291;1;13;1;0;22;0;20;1;0;13;0
355030830000292;1;3;0;0;5;0;8;2;0;16;0
355030830000293;1;24;3;0;33;0;26;2;0;25;0
355030830000294;1;6;0;0;16;0;6;1;0;12;0
355030830000295;1;10;2;0;11;0;10;0;0;8;0
355030830000296;1;13;0;0;7;0;8;0;0;7;0
355030830000297;1;26;0;1;12;0;25;0;0;15;0
355030830000298;1;17;1;0;8;0;17;2;0;9;0
355030830000299;1;7;3;0;4;0;16;3;0;6;0
355030830000300;1;15;0;0;10;0;20;0;0;6;0
355030830000301;1;5;0;1;3;0;5;0;0;1;0
355030830000302;1;10;1;0;11;0;10;2;1;11;0
355030830000303;1;22;0;0;29;0;13;3;1;28;0
355030830000304;1;19;1;0;15;0;19;1;0;13;0
355030830000305;1;26;2;0;22;0;17;1;0;36;0
355030830000306;1;0;X;X;X;X;X;X;X;X;X
355030830000307;1;14;2;0;14;0;14;0;0;14;0
355030830000308;1;21;3;1;41;0;14;3;1;48;0
355030830000309;1;1;0;0;8;0;4;0;0;1;0
355030830000310;1;3;1;0;16;0;9;0;0;9;0
355030830000311;1;41;1;0;49;0;48;1;0;42;0
355030830000312;1;19;3;0;23;0;26;3;0;19;0
355030830000313;3;3;0;0;3;0;6;0;0;5;0
355030830000314;1;21;2;0;19;0;14;1;0;16;0
355030830000315;1;6;0;0;18;0;12;1;0;4;0
355030830000316;1;13;1;0;10;0;12;1;0;6;0
355030830000317;1;21;1;0;37;0;19;2;0;32;0
355030830000318;1;7;0;0;7;0;8;0;0;13;0
355030830000319;1;31;3;1;57;0;45;4;0;57;0
355030830000320;1;9;2;0;5;0;8;1;0;6;0
355030830000321;1;12;1;0;19;0;18;2;0;18;0
355030830000322;1;6;0;1;4;0;8;0;0;5;0
355030830000323;1;25;3;1;13;0;23;2;1;5;0
355030830000324;2;31;5;1;19;0;26;6;0;18;0
355030830000325;2;20;0;0;29;0;21;0;0;25;0
355030830000326;8;5;0;0;1;0;2;0;0;4;0
355030830000327;3;12;4;1;8;0;19;2;0;4;0
355030830000329;8;20;8;0;24;0;18;9;0;33;0
355030830000330;4;19;0;1;9;0;14;1;1;14;0
355030830000331;4;29;1;0;23;0;36;3;0;19;0
355030830000332;1;31;3;0;21;0;36;2;1;24;0
355030830000333;1;7;0;2;17;0;14;1;0;15;0
355030830000334;1;8;1;0;5;0;5;0;0;12;0
355030830000335;8;2;0;0;0;0;0;0;0;0;0
355030830000336;3;2;0;0;7;0;2;0;0;1;0
355030830000337;1;4;0;0;1;0;2;0;0;1;0
355030830000338;8;0;X;X;X;X;X;X;X;X;X
355030830000339;1;15;1;0;6;0;15;1;0;12;0
355030830000340;1;22;1;1;18;0;29;2;0;7;0
355030830000341;1;11;0;0;12;0;14;1;0;11;0
355030830000342;1;23;3;0;10;0;16;1;0;6;0
355030830000343;1;4;0;0;4;0;5;0;0;6;0
355030830000344;1;19;2;0;8;0;10;0;0;10;0
355030830000345;1;25;0;0;13;0;22;0;0;13;0
355030830000346;1;9;0;0;2;0;8;0;3;1;0
355030830000347;1;5;1;0;7;0;14;1;0;4;0
355030830000348;1;10;1;0;10;0;13;0;0;10;0
355030830000349;1;12;0;0;21;0;7;2;0;11;0
355030830000350;1;11;0;5;3;0;26;0;1;9;0
355030830000351;1;6;0;0;4;0;8;0;0;2;0
355030830000352;1;5;0;0;4;0;2;0;0;3;0
355030830000353;1;23;1;0;18;0;14;0;0;20;0
355030830000354;1;5;3;0;12;0;4;2;0;14;0
355030830000355;1;5;0;0;3;0;1;0;0;4;0
355030830000356;1;8;0;1;15;0;16;3;2;18;0
355030830000357;1;6;0;1;9;0;6;1;1;5;0
355030830000358;1;6;1;0;10;0;7;0;0;7;0
355030830000359;1;3;1;0;1;0;1;0;0;2;0
355030830000360;1;6;0;0;6;0;10;1;0;9;0
355030830000361;1;11;1;0;8;0;9;0;0;1;0
355030830000362;1;9;1;0;6;0;12;1;1;10;1
355030830000363;1;10;1;0;9;0;11;0;1;14;0
355030830000364;1;14;1;0;20;0;25;1;0;19;0
355030830000365;1;10;1;0;17;0;20;6;0;15;0
355030830000366;1;6;2;0;10;0;4;2;0;9;0
355030830000367;1;27;3;0;31;0;29;4;0;20;0
355030830000368;1;12;0;0;8;0;10;0;0;4;0
355030830000369;1;11;0;0;10;0;18;1;0;8;0
355030830000370;1;23;2;0;35;0;31;1;0;44;0
355030830000371;1;14;1;0;12;0;14;1;0;10;0
355030830000372;1;25;2;0;14;0;8;1;0;6;0
355030830000373;1;8;1;0;7;0;3;3;0;4;0
355030830000374;1;25;6;0;15;0;14;2;0;9;0
355030830000375;1;0;0;0;1;0;4;0;0;1;0
355030830000376;1;4;4;0;8;0;4;3;0;5;0
355030830000377;1;43;3;1;5;0;33;2;0;7;0
355030830000378;1;9;1;0;12;0;7;1;0;9;0
355030830000379;1;28;3;0;37;0;28;6;0;47;0
355030830000380;1;0;0;0;1;0;1;0;0;1;0
355030830000381;1;6;0;0;5;0;5;1;0;4;0
355030830000382;1;5;0;0;1;0;6;0;0;1;0
355030830000383;4;0;X;X;X;X;X;X;X;X;X
355030830000384;1;16;3;0;7;0;11;0;0;5;0
355030830000385;1;7;4;0;15;0;9;1;1;10;0
355030830000386;1;23;5;0;24;0;24;2;0;24;0
355030830000387;1;9;0;0;6;0;13;4;0;17;0
355030830000388;1;13;2;0;17;0;7;0;0;19;0
355030830000389;1;15;0;0;20;0;9;1;0;18;0
355030830000390;1;19;1;0;14;0;18;1;0;22;0
355030830000391;1;16;0;0;22;0;16;0;0;21;0
355030830000392;1;5;0;0;7;0;2;0;0;10;0
355030830000393;1;40;4;0;2;0;35;4;0;1;0
355030830000394;8;2;0;0;1;0;2;0;0;1;0
355030830000395;1;8;0;0;8;0;12;0;0;16;0
355030830000396;4;7;0;0;5;0;7;1;0;4;0
355030830000397;1;16;0;0;11;0;10;1;0;13;0
355030830000398;1;14;0;0;11;0;14;0;0;14;0
355030830000399;1;6;1;0;6;0;8;1;0;5;0
355030830000400;1;10;0;1;13;0;12;2;0;7;0
355030830000401;1;3;1;0;4;0;2;3;0;6;0
355030830000402;1;15;3;0;5;0;15;6;0;8;0
355030830000403;1;20;3;0;19;0;17;0;0;15;0
355030830000404;1;9;2;0;4;0;7;0;0;5;0
355030830000405;1;8;0;0;2;0;5;0;0;7;0
355030830000406;1;11;0;0;17;0;13;0;0;17;0
355030830000407;1;7;1;0;13;0;15;0;0;19;0
355030830000408;1;4;3;0;6;0;5;0;0;8;0
355030830000409;1;13;0;0;2;0;13;0;0;6;0
355030830000410;1;6;0;1;9;0;6;1;1;11;0
355030830000411;1;10;3;0;12;0;17;1;0;14;0
355030830000412;1;7;1;0;5;0;9;1;0;5;0
355030830000413;1;13;0;0;16;0;14;0;0;17;0
355030830000414;1;9;1;0;8;0;5;1;0;9;0
355030830000415;1;7;2;0;6;0;10;2;0;4;0
355030830000416;1;11;1;0;20;0;10;0;0;16;0
355030830000417;1;18;4;0;11;0;12;0;0;4;0
355030830000418;1;22;0;0;24;0;15;2;0;22;0
355030830000419;1;4;1;0;10;0;11;0;0;10;0
355030830000420;1;18;0;0;13;0;17;3;0;6;0
355030830000421;1;1;0;0;3;0;0;0;0;4;0
355030830000422;1;7;0;0;8;0;6;1;0;5;0
355030830000423;1;15;0;1;9;0;15;0;0;12;0
355030830000424;4;7;2;0;2;0;4;0;0;1;0
355030830000425;1;13;0;0;15;0;10;1;0;19;0
355030830000426;4;21;0;0;7;0;19;1;1;9;0
355030830000427;8;0;0;0;1;0;1;0;0;1;0
355030830000430;1;5;0;0;5;0;7;0;0;2;0
355030830000431;1;6;0;0;14;0;10;2;0;4;0
355030830000432;1;0;0;0;1;0;0;0;0;4;0
355030830000434;1;5;0;0;9;0;5;0;0;1;0
355030830000435;1;6;1;0;4;0;3;0;0;0;0
355030830000436;1;1;0;0;1;0;0;0;0;2;0
355030830000437;8;5;1;1;8;0;7;2;0;7;0
355030830000438;4;16;0;0;7;0;14;0;0;11;0
355030830000439;1;0;0;0;0;0;1;0;0;2;0
355030830000441;1;7;0;0;11;0;18;0;0;9;0
355030830000442;1;27;3;0;19;0;20;2;0;18;0
355030830000443;1;4;0;0;2;0;2;1;0;2;0
355030830000445;1;1;X;X;X;X;X;X;X;X;X
355030830000446;8;4;0;0;1;0;2;0;0;2;0
355030830000448;8;7;0;0;12;0;9;2;1;12;0
355030830000450;8;0;0;0;0;0;1;0;0;1;0
355030830000451;4;55;4;1;92;0;54;1;1;83;0
355030830000452;4;2;0;0;0;0;5;0;0;0;0
355030830000453;1;3;0;1;0;0;3;0;0;0;0
355030830000454;8;4;1;0;4;0;7;0;0;3;0
355030830000455;4;3;0;0;1;0;4;0;0;2;0
355030830000456;1;0;0;0;1;0;1;0;0;0;0
355030830000458;4;1;0;0;0;0;0;0;0;0;0
355030830000459;8;1;0;0;0;0;1;0;0;1;0
355030830000460;4;2;0;0;0;0;1;0;0;0;0
355030830000461;8;0;0;0;0;0;0;0;0;1;0
355030830000462;4;0;X;X;X;X;X;X;X;X;X
355030830000463;1;0;X;X;X;X;X;X;X;X;X
355030830000468;4;3;1;0;4;0;5;0;0;1;0
355030830000469;2;4;0;0;10;0;1;0;0;4;0
355030830000471;8;2;0;0;1;0;0;0;0;0;0
355030830000472;4;3;0;0;4;0;1;0;0;10;0
355030830000473;8;1;X;X;X;X;X;X;X;X;X
355030830000477;8;0;X;X;X;X;X;X;X;X;X
355030830000479;1;8;1;0;9;0;15;1;0;6;0
355030830000480;1;22;2;0;30;0;20;1;1;28;0
355030830000481;3;10;3;0;13;0;11;1;0;9;0
355030830000482;1;7;3;1;9;0;7;0;0;10;0
355030830000483;3;12;2;0;15;0;14;1;0;20;0
355030830000484;8;1;0;0;2;0;0;0;0;3;0
355030830000488;8;2;1;0;4;0;3;0;0;1;0
355030830000490;1;11;0;0;25;0;15;1;0;17;0
355030830000491;1;4;0;0;5;0;7;0;0;12;0
355030830000492;1;0;1;0;1;0;4;1;0;1;0
355030830000493;8;0;X;X;X;X;X;X;X;X;X
355030830000494;8;0;0;0;0;0;0;0;0;2;0
355030830000495;8;0;X;X;X;X;X;X;X;X;X
355030830000497;8;0;X;X;X;X;X;X;X;X;X
355030830000499;1;5;1;0;5;0;13;2;0;8;0
355030830000500;8;0;X;X;X;X;X;X;X;X;X
355030830000504;8;0;X;X;X;X;X;X;X;X;X
355030830000505;8;6;1;0;3;0;2;0;0;0;0
355030830000506;8;1;0;0;1;0;0;0;0;0;0
355030830000509;8;3;0;0;7;0;9;0;0;7;0
355030830000513;8;0;X;X;X;X;X;X;X;X;X
355030830000517;8;7;0;0;2;0;2;0;0;1;0
355030830000519;8;1;X;X;X;X;X;X;X;X;X
355030830000520;3;17;0;0;11;0;15;1;0;12;0
355030830000521;8;0;X;X;X;X;X;X;X;X;X
355030830000522;8;2;0;0;2;0;1;0;0;5;0
355030830000523;8;1;0;0;1;0;1;0;0;2;0
355030830000527;8;0;X;X;X;X;X;X;X;X;X
355030830000528;8;4;0;0;0;0;6;0;0;0;0
355030830000529;8;0;0;0;1;0;0;0;0;1;0
355030830000530;8;1;0;0;0;0;2;0;0;0;0
355030830000531;8;2;0;0;0;0;1;0;0;4;0
355030830000532;8;1;0;0;0;0;0;0;0;0;0
355030830000533;8;4;0;0;1;0;4;0;0;0;0
355030830000534;8;6;2;0;6;0;2;0;0;3;0
355030830000537;8;0;0;0;1;0;0;0;0;0;0
355030830000538;3;1;0;0;0;0;3;0;0;3;0
355030830000541;8;0;0;0;0;0;0;0;0;0;0
355030830000542;8;0;0;0;3;0;0;0;0;0;0
355030830000543;8;0;X;X;X;X;X;X;X;X;X
355030830000544;8;1;0;0;1;0;0;0;0;0;0
355030830000545;8;1;X;X;X;X;X;X;X;X;X
355030830000546;8;0;X;X;X;X;X;X;X;X;X
355030830000547;8;1;X;X;X;X;X;X;X;X;X
355030830000548;8;1;X;X;X;X;X;X;X;X;X
355030830000550;8;0;X;X;X;X;X;X;X;X;X
355030830000551;8;0;X;X;X;X;X;X;X;X;X
355030830000554;8;1;0;0;1;0;3;0;0;0;0
355030830000555;8;1;X;X;X;X;X;X;X;X;X
355030830000557;8;0;X;X;X;X;X;X;X;X;X
355030830000558;8;0;X;X;X;X;X;X;X;X;X
355030830000559;8;1;0;0;1;0;0;1;0;0;0
355030830000561;8;3;X;X;X;X;X;X;X;X;X
355030830000562;8;0;X;X;X;X;X;X;X;X;X
355030830000563;8;1;X;X;X;X;X;X;X;X;X
355030830000564;8;0;X;X;X;X;X;X;X;X;X
355030830000565;8;5;0;0;4;0;2;0;0;4;0
355030830000567;8;13;0;0;10;0;14;0;0;5;0
355030830000568;3;0;0;0;1;0;2;0;0;1;0
355030830000569;8;0;X;X;X;X;X;X;X;X;X
355030830000570;8;0;X;X;X;X;X;X;X;X;X
355030830000571;8;0;X;X;X;X;X;X;X;X;X
355030830000572;8;1;0;0;0;0;1;0;0;1;0
355030830000574;8;0;X;X;X;X;X;X;X;X;X
355030830000576;8;0;X;X;X;X;X;X;X;X;X
355030830000578;8;2;1;0;5;0;1;0;0;1;0
355030830000579;8;2;0;0;1;0;1;0;0;4;0
355030830000580;8;0;0;0;0;0;0;0;0;0;0
355030830000581;8;0;0;0;0;0;1;0;0;0;0
355030830000582;8;1;0;0;0;0;0;0;0;0;0
355030830000586;2;0;X;X;X;X;X;X;X;X;X
355030830000587;2;0;0;0;0;0;0;0;0;2;0
355030830000588;2;1;X;X;X;X;X;X;X;X;X
355030830000589;8;0;0;0;0;0;0;0;0;0;0
355030830000590;8;1;1;0;3;0;3;1;0;2;0
355030830000591;8;0;1;0;0;0;3;0;1;1;0
355030830000592;8;0;0;0;0;0;1;0;0;1;0
355030830000594;8;3;0;0;1;0;0;0;0;0;0
355030830000595;8;5;0;0;0;0;5;0;0;0;0
355030830000596;8;0;0;0;2;0;0;0;0;3;0
355030830000599;8;2;0;0;1;0;2;0;0;0;0
355030830000601;4;1;0;0;2;0;1;0;0;2;0
355030830000602;1;12;0;0;5;0;9;0;0;4;0
355030830000603;4;2;0;0;3;0;0;0;0;0;0
355030830000604;8;0;X;X;X;X;X;X;X;X;X
355030830000605;8;0;0;1;1;0;0;1;1;0;0
355030830000607;4;0;0;0;3;0;3;0;0;2;0
355030830000611;4;2;0;0;4;0;5;1;0;4;0
355030830000613;1;7;0;0;8;0;17;1;0;9;0
355030830000614;1;13;0;0;11;0;8;0;0;7;0
355030830000615;1;1;0;0;0;0;2;0;0;1;0
355030830000616;1;4;0;0;1;0;5;0;0;0;0
355030830000617;1;1;0;0;1;0;0;0;0;1;0
355030830000618;1;4;1;0;3;0;1;0;0;2;0
355030830000619;1;13;0;0;11;0;7;0;0;4;0
355030830000620;1;3;0;0;7;0;5;1;0;1;0
355030830000623;1;3;0;0;1;0;0;0;0;2;0
355030830000624;1;4;0;0;4;0;9;0;0;4;0
355030830000636;1;6;1;0;5;0;1;0;0;5;0
355030830000637;1;7;0;0;7;0;8;0;0;4;0
355030830000638;1;5;0;0;2;0;2;0;0;3;0
355030830000639;1;8;0;0;4;0;8;0;0;11;0
355030830000640;1;0;3;0;1;0;4;0;0;4;0
355030830000641;1;9;1;0;3;0;4;0;1;6;0
355030830000642;1;6;0;0;1;0;3;0;0;3;0
355030830000643;1;4;3;1;4;0;4;1;1;4;0
355030830000644;1;0;0;0;2;0;1;0;0;0;0
355030830000645;1;2;0;0;7;0;1;0;0;3;0
355030830000646;1;2;1;0;4;0;2;0;0;4;0
355030830000647;1;2;0;0;2;0;1;3;0;4;0
355030830000648;1;3;0;0;2;0;2;0;0;1;0
355030830000649;1;5;1;0;5;0;5;0;0;4;0
355030830000650;1;5;0;0;2;0;6;0;0;1;0
355030830000651;1;6;1;0;9;0;2;2;0;8;0
355030830000652;1;5;0;0;2;0;5;0;0;0;0
355030830000653;1;3;0;1;2;0;6;0;0;5;0
355030830000654;1;11;0;0;7;0;12;0;0;3;0
355030830000655;1;0;0;0;5;0;6;0;0;3;0
355030830000656;1;5;0;0;9;0;7;1;0;5;0
355030830000657;1;16;0;0;8;0;9;0;0;6;0
355030830000658;1;5;0;0;3;0;12;1;0;2;0
355030830000659;1;3;0;0;3;0;0;0;0;2;0
355030830000660;1;7;0;0;7;0;3;1;0;8;0
355030830000661;1;9;0;0;5;0;5;0;0;5;0
355030830000662;1;1;0;0;0;0;1;0;0;0;0
355030830000663;1;1;0;0;1;0;1;0;0;4;0
355030830000664;1;6;1;0;4;0;10;0;0;3;0
355030830000665;1;1;0;0;9;0;2;0;0;5;0
355030830000666;1;11;1;0;6;0;7;0;0;5;0
355030830000667;1;8;1;0;6;0;3;1;0;4;0
355030830000668;1;5;0;0;4;0;2;1;0;3;0
355030830000669;1;10;0;0;10;0;5;1;0;6;0
355030830000670;1;4;0;0;3;0;2;0;0;5;0
