Cod_setor;Situacao_setor;V001;V002;V003
355030881000005;1;93;0;0
355030881000006;1;150;3;0
355030881000007;1;94;0;0
355030881000008;1;23;0;0
355030881000009;1;93;0;0
355030881000010;1;67;0;0
355030881000011;1;86;0;0
355030881000012;1;146;0;1
355030881000013;1;145;0;0
355030881000014;1;131;0;0
355030881000015;1;98;0;0
355030881000016;1;99;0;0
355030881000017;1;47;0;0
355030881000018;1;51;0;0
355030881000019;1;137;0;0
355030881000020;1;88;1;0
355030881000021;1;134;0;0
355030881000022;1;97;0;0
355030881000023;1;36;0;0
355030881000024;1;56;0;0
355030881000025;1;72;0;0
355030881000026;1;84;0;0
355030881000027;1;73;0;0
355030881000028;1;99;0;0
355030881000029;1;82;0;0
355030881000030;1;249;0;0
355030881000031;1;53;0;0
355030881000032;1;102;0;0
355030881000033;1;89;0;0
355030881000034;1;122;0;0
355030881000035;1;57;0;0
355030881000036;1;38;0;0
355030881000037;1;58;0;0
355030881000038;1;34;0;0
355030881000039;1;100;0;0
355030881000040;1;92;1;0
355030881000041;1;51;0;0
355030881000042;1;87;0;0
355030881000043;1;83;0;0
355030881000044;1;64;0;0
355030881000045;1;55;0;0
355030881000046;1;87;0;0
355030881000047;1;63;0;0
355030881000048;1;63;0;0
355030881000049;1;53;0;0
355030881000050;1;140;1;1
355030881000051;1;42;0;0
355030881000052;1;135;0;0
355030881000053;1;188;0;0
355030881000054;1;83;0;0
355030881000055;1;53;0;0
355030881000056;1;84;0;0
355030881000057;1;103;0;0
355030881000058;1;7;0;0
355030881000059;1;51;0;0
355030881000060;1;78;0;0
355030881000061;1;81;0;0
355030881000062;1;33;0;0
355030881000063;1;38;0;0
355030881000064;1;72;0;1
355030881000065;1;67;0;0
355030881000066;1;66;0;0
355030881000067;1;92;0;0
355030881000068;1;28;0;0
355030881000069;1;73;0;0
355030881000070;1;67;0;0
355030881000071;1;61;0;1
355030881000072;1;76;0;0
355030881000073;1;293;0;0
355030881000074;1;158;0;0
355030881000075;1;108;0;0
355030881000076;1;74;0;0
355030881000077;1;69;0;0
355030881000078;1;144;1;0
355030881000079;1;140;0;0
355030881000080;1;111;0;0
355030881000081;1;66;0;0
355030881000082;1;142;1;0
355030881000083;1;23;0;1
355030881000084;1;111;0;14
355030881000085;1;158;0;0
355030881000086;1;44;0;0
355030881000087;1;274;0;0
355030881000088;1;241;0;0
355030881000089;1;73;0;0
355030881000090;1;62;0;0
355030881000091;1;67;0;0
355030881000092;1;43;0;0
355030881000093;1;49;0;0
355030881000094;1;56;0;0
355030881000095;1;63;0;1
355030881000096;1;66;0;0
355030881000097;1;85;1;0
355030881000098;1;77;0;0
355030881000099;1;6;0;0
355030881000100;1;28;0;0
355030881000101;1;74;0;0
355030881000102;1;104;0;0
355030881000103;1;70;0;0
355030881000104;1;64;0;0
355030881000105;1;148;0;0
355030881000106;1;136;0;0
355030881000107;1;171;0;0
355030881000108;1;46;0;0
355030881000109;1;97;1;0
355030881000110;1;123;0;0
355030881000111;1;65;0;0
355030881000112;1;139;0;0
355030881000113;1;22;0;0
355030881000114;1;54;0;0
355030881000115;1;72;0;0
355030881000116;1;227;0;0
355030881000117;1;90;0;0
355030881000118;1;74;0;0
355030881000119;1;166;0;0
355030881000120;1;152;6;0
355030881000121;1;30;0;0
355030881000122;1;74;0;0
355030881000123;1;33;0;0
355030881000124;1;55;0;0
355030881000125;1;108;0;0
355030881000126;1;87;0;0
355030881000127;1;45;0;0
355030881000128;1;39;0;0
355030881000129;1;37;0;0
355030881000130;1;49;0;0
355030881000131;1;91;0;0
355030881000132;1;89;0;0
355030881000133;1;70;1;0
355030881000134;1;27;0;0
355030881000135;1;77;0;0
355030881000136;1;116;0;0
355030881000137;1;90;0;0
355030881000138;1;105;1;0
355030881000139;1;103;0;0
355030881000140;1;50;0;0
355030881000141;1;136;0;0
355030881000142;1;110;0;0
355030881000143;1;92;0;0
355030881000144;1;55;0;0
355030881000145;1;84;0;0
355030881000146;1;152;0;0
355030881000147;1;245;1;3
355030881000148;1;96;0;0
355030881000150;8;12;0;0
355030881000151;8;9;0;0
355030881000152;8;4;0;0
355030881000153;1;202;0;0
355030881000154;1;88;0;0
355030881000155;1;106;0;0
355030881000156;1;164;0;1
355030881000157;1;247;0;0
355030881000158;1;253;0;0
355030881000159;1;165;0;0
355030881000160;1;129;0;0
355030881000161;1;61;1;0
355030881000162;1;185;0;0
355030881000163;1;161;0;0
355030881000164;1;103;0;0
355030881000165;1;167;0;0
355030881000166;1;62;0;0
355030881000167;1;168;0;0
355030881000168;4;76;0;0
355030881000169;1;194;0;0
355030881000171;2;247;0;0
355030881000172;1;373;1;0
355030881000173;1;130;0;0
355030881000174;1;159;0;0
355030881000175;1;184;0;0
355030881000176;1;149;0;0
355030881000177;1;150;0;0
355030881000178;1;226;0;0
355030881000179;1;62;0;0
355030881000180;1;465;0;0
355030881000181;1;250;0;0
355030881000182;1;189;0;0
355030881000183;1;169;0;0
355030881000184;1;94;1;0
355030881000185;1;99;0;0
355030881000186;1;27;0;0
355030881000187;8;9;0;0
355030881000189;2;68;0;0
355030881000190;2;29;0;0
355030881000191;2;76;3;0
355030881000192;1;199;1;0
355030881000193;1;321;1;0
355030881000194;1;280;0;0
355030881000195;1;88;0;0
355030881000196;1;319;0;0
355030881000197;1;276;0;0
355030881000198;1;163;0;0
355030881000199;1;269;1;0
355030881000200;1;157;0;0
355030881000201;1;157;0;0
355030881000202;1;212;0;0
355030881000203;1;324;0;0
355030881000204;1;79;0;6
355030881000205;1;80;0;0
355030881000206;1;75;0;0
355030881000207;1;146;0;0
355030881000208;1;246;0;0
355030881000210;8;0;X;X
355030881000211;1;78;0;0
355030881000212;1;79;0;0
355030881000213;1;34;1;0
355030881000214;1;10;0;0
355030881000215;4;60;0;0
355030881000216;1;19;0;0
355030881000217;2;229;1;0
355030881000218;2;94;0;0
355030881000219;1;220;0;0
355030881000220;1;216;0;1
355030881000221;1;230;0;0
355030881000222;1;259;1;0
355030881000223;1;37;0;0
355030881000224;1;85;0;0
355030881000225;1;239;0;0
355030881000226;1;278;1;0
355030881000227;1;178;0;1
355030881000228;1;149;1;0
355030881000229;8;5;X;X
355030881000230;1;202;0;0
355030881000231;1;190;0;0
355030881000232;1;177;0;0
355030881000234;1;147;0;0
355030881000235;8;9;0;0
355030881000236;1;166;0;0
355030881000237;1;121;1;0
355030881000238;1;110;0;0
355030881000239;1;19;0;0
355030881000240;1;114;1;3
355030881000241;1;64;1;0
355030881000242;1;79;0;0
355030881000243;1;46;0;0
355030881000244;1;42;0;0
355030881000245;1;38;0;0
355030881000246;1;120;0;0
355030881000247;1;9;0;0
355030881000248;1;50;0;0
355030881000249;1;40;0;0
355030881000250;1;62;0;0
355030881000251;1;31;0;0
355030881000252;1;70;0;0
355030881000253;1;9;1;0
355030881000256;4;46;0;0
355030881000257;8;1;0;0
355030881000258;8;6;0;0
355030881000263;8;0;X;X
355030881000265;8;2;X;X
355030881000266;8;10;0;0
355030881000268;8;16;0;0
355030881000270;1;25;0;11
355030881000271;1;28;0;0
355030881000272;1;378;2;0
355030881000273;2;131;0;0
355030881000274;8;0;X;X
355030881000275;8;2;X;X
355030881000276;8;1;0;0
355030881000277;8;3;0;0
355030881000279;1;119;0;0
355030881000280;4;299;0;0
355030881000284;8;1;X;X
355030881000285;1;301;0;0
355030881000286;2;24;0;0
355030881000287;2;186;0;0
355030881000288;1;255;0;0
355030881000289;8;1;X;X
355030881000290;2;98;0;0
355030881000292;1;273;1;0
355030881000293;1;131;0;0
355030881000294;1;198;0;0
355030881000295;1;462;0;0
355030881000297;1;21;0;0
355030881000298;1;21;0;0
355030881000299;1;11;0;0
355030881000300;1;7;0;0
355030881000301;1;71;0;0
355030881000303;1;4;X;X
355030881000304;1;99;0;0
355030881000305;1;53;0;0
355030881000306;1;23;0;0
355030881000307;1;5;0;0
355030881000308;1;30;0;0
355030881000309;1;68;1;0
355030881000310;1;26;0;0
355030881000311;1;66;0;3
355030881000312;1;170;0;21
355030881000315;1;80;0;0
355030881000316;1;21;0;0
355030881000317;1;199;0;1
355030881000318;1;70;0;0
355030881000319;1;49;0;0
355030881000320;1;26;0;0
355030881000321;1;86;0;0
355030881000322;1;150;0;0
355030881000323;1;42;0;0
355030881000324;1;71;0;0
355030881000325;1;12;0;0
355030882000001;1;70;0;0
355030882000002;1;50;0;0
355030882000003;1;73;0;0
355030882000004;1;62;0;0
355030882000005;1;74;0;0
355030882000006;1;46;0;0
355030882000007;1;30;0;0
355030882000008;1;49;2;1
355030882000009;1;70;0;0
355030882000010;1;35;0;0
355030882000011;1;33;0;0
355030882000012;1;68;0;0
355030882000013;1;59;0;0
355030882000014;1;95;0;0
355030882000015;1;45;0;0
355030882000016;1;47;0;0
355030882000017;1;39;0;0
355030882000018;1;42;0;0
355030882000019;1;77;0;0
355030882000020;1;75;0;0
355030882000021;1;45;0;0
355030882000022;1;65;0;0
355030882000023;1;109;0;0
355030882000024;1;79;0;0
355030882000025;1;102;1;0
355030882000026;1;43;0;0
355030882000027;1;93;0;0
355030882000028;1;98;0;0
355030882000029;1;54;0;0
355030882000030;1;68;0;0
355030882000031;1;74;0;0
355030882000032;1;45;0;0
355030882000033;1;73;0;0
355030882000034;1;97;0;0
355030882000035;1;89;0;0
355030882000036;1;71;0;0
355030882000037;1;55;0;0
355030882000038;1;49;0;0
355030882000039;1;50;0;0
355030882000040;1;84;0;0
355030882000041;1;59;0;0
355030882000042;1;77;0;1
355030882000043;1;35;0;0
355030882000044;1;27;0;0
355030882000045;1;28;0;0
355030882000046;1;58;0;0
355030882000047;1;60;0;0
355030882000048;1;38;0;0
355030882000049;1;59;0;0
355030882000050;1;85;0;0
355030882000051;1;60;0;0
355030882000052;1;56;0;0
355030882000053;1;82;0;0
355030882000054;1;52;2;0
355030882000055;1;74;0;0
355030882000056;1;99;0;0
355030882000057;1;92;0;0
355030882000058;1;73;0;0
355030882000059;1;80;0;0
355030882000060;1;54;0;0
355030882000061;1;51;0;0
355030882000062;1;64;0;0
355030882000063;1;43;0;0
355030882000064;1;48;0;0
355030882000065;1;99;0;0
355030882000066;1;86;0;0
355030882000067;1;44;0;0
355030882000068;1;56;0;0
355030882000069;1;61;0;0
355030882000070;1;14;0;0
355030882000071;1;44;0;0
355030882000072;1;56;0;0
355030882000074;1;49;0;0
355030882000075;1;100;0;0
355030882000076;1;38;0;0
355030882000077;1;70;0;0
355030882000078;1;42;0;0
355030882000079;1;140;0;0
355030882000080;1;37;0;0
355030882000081;1;87;0;0
355030882000082;1;86;0;0
355030882000083;1;81;0;0
355030882000084;1;46;0;0
355030882000085;1;51;0;0
355030882000086;1;76;0;0
355030882000087;1;88;0;0
355030882000088;1;37;0;0
355030882000089;1;67;0;0
355030882000090;1;44;0;0
355030882000091;1;49;0;0
355030882000092;1;58;0;0
355030882000093;1;75;0;0
355030882000094;1;120;0;0
355030882000095;1;97;0;0
355030882000096;1;63;0;0
355030882000097;1;65;1;0
355030882000098;1;78;0;0
355030882000099;1;61;2;0
355030882000100;1;93;0;0
355030882000101;1;56;0;0
355030882000102;1;60;0;0
355030882000103;1;55;0;0
355030882000104;1;86;0;0
355030882000105;1;25;0;0
355030882000106;1;22;0;0
355030882000107;1;21;0;0
355030882000108;1;45;0;0
355030882000109;1;41;0;0
355030882000110;1;59;0;0
355030882000111;1;96;0;0
355030882000112;1;48;0;0
355030882000113;1;40;0;0
355030882000114;1;34;0;0
355030882000115;1;103;0;0
355030882000116;1;36;0;0
355030882000117;1;35;0;0
355030882000118;1;59;0;0
355030882000119;1;61;0;0
355030882000120;1;57;0;0
355030882000121;1;73;0;0
355030882000122;1;60;0;0
355030882000123;1;100;0;0
355030882000124;1;95;1;0
355030882000125;1;56;0;0
355030882000126;1;20;0;0
355030882000127;1;0;X;X
355030882000128;1;22;0;0
355030882000129;1;50;0;0
355030882000130;1;32;0;0
355030882000131;1;100;0;0
355030882000132;1;55;0;0
355030882000133;1;57;1;0
355030882000134;1;54;0;0
355030882000135;1;44;0;0
355030882000136;1;80;0;0
355030882000137;1;55;1;0
355030882000138;1;66;0;0
355030882000139;1;18;0;0
355030882000140;1;51;0;0
355030882000141;1;72;0;0
355030882000142;1;74;0;0
355030882000143;1;73;0;0
355030882000144;1;21;0;0
355030882000145;1;27;0;0
355030882000146;1;51;0;0
355030882000147;1;43;0;0
355030882000148;1;57;0;0
355030882000149;1;28;0;0
355030882000150;1;83;0;1
355030882000151;1;67;1;0
355030882000152;1;55;0;0
355030882000153;1;107;0;0
355030882000154;1;101;0;0
355030882000155;1;40;0;0
355030882000156;1;57;0;0
355030882000157;1;81;0;0
355030882000158;1;65;0;0
355030882000159;1;60;0;0
355030882000160;1;50;0;0
355030882000161;1;77;0;0
355030882000162;1;31;0;0
355030882000163;1;39;0;0
355030882000164;1;43;0;0
355030882000165;1;32;0;0
355030882000166;1;52;0;0
355030882000167;1;35;0;0
355030882000168;1;38;0;0
355030882000169;1;42;1;0
355030882000170;1;41;0;0
355030882000171;1;53;0;0
355030882000172;1;3;X;X
355030882000173;1;98;0;0
355030882000174;1;44;0;0
355030882000175;1;41;0;0
355030883000001;1;121;0;0
355030883000002;1;75;0;0
355030883000003;1;125;0;0
355030883000004;1;131;0;0
355030883000005;1;56;0;0
355030883000006;1;123;0;0
355030883000007;1;17;0;0
355030883000008;1;351;1;0
355030883000009;1;99;0;0
355030883000010;1;33;0;0
355030883000011;1;453;0;0
355030883000012;1;24;0;0
355030883000013;1;4;0;0
355030883000014;1;473;1;0
355030883000015;1;132;0;3
355030883000016;1;170;0;0
355030883000017;1;63;0;0
355030883000018;1;55;0;0
355030883000019;1;64;0;0
355030883000020;1;25;0;0
355030883000021;1;22;0;0
355030883000022;1;58;0;0
355030883000023;1;416;0;0
355030883000024;1;45;0;0
355030883000025;1;35;0;0
355030883000026;1;28;0;0
355030883000027;1;9;0;0
355030883000028;1;24;0;0
355030883000029;1;27;0;0
355030883000030;1;29;0;0
355030883000031;1;177;0;0
355030883000032;1;430;0;0
355030883000033;1;395;0;0
355030883000034;1;341;0;0
355030883000035;1;394;0;0
355030883000036;1;450;0;0
355030883000037;1;378;0;0
355030883000038;1;582;0;0
355030883000039;1;473;0;0
355030883000040;1;109;0;0
355030883000041;1;309;0;0
355030883000042;1;332;0;0
355030883000043;1;12;0;0
355030883000044;1;231;0;0
355030883000045;1;17;0;2
355030883000046;1;344;0;0
355030883000047;1;45;0;0
355030883000048;1;220;0;0
355030883000049;1;122;0;0
355030883000050;1;57;0;0
355030883000051;1;225;9;27
355030883000052;1;121;0;0
355030883000053;1;7;0;0
355030883000054;1;22;0;0
355030883000055;1;86;0;1
355030883000056;1;96;0;0
355030883000057;1;40;0;0
355030883000058;1;47;0;0
355030883000059;1;19;0;0
355030883000060;1;52;0;0
355030883000061;1;4;0;0
355030883000062;1;84;0;0
355030883000063;1;55;0;0
355030883000064;1;156;0;0
355030883000065;1;39;0;0
355030883000066;1;34;0;0
355030883000067;1;22;0;0
355030883000068;1;40;0;0
355030883000069;1;146;0;0
355030883000070;1;407;0;0
355030883000071;1;355;1;0
355030883000072;1;39;0;0
355030883000073;1;136;0;0
355030883000074;1;212;0;0
355030883000075;1;20;0;0
355030883000076;1;203;1;0
355030883000077;1;76;0;0
355030883000078;1;59;0;0
355030883000079;1;12;0;0
355030883000080;1;12;0;0
355030883000081;1;15;0;0
355030883000082;1;50;0;0
355030883000083;1;25;0;0
355030883000084;1;111;0;0
355030883000085;1;154;0;0
355030883000086;1;185;0;0
355030883000087;1;86;0;0
355030883000088;1;26;0;0
355030883000089;1;30;0;0
355030883000090;1;32;0;0
355030883000091;1;41;0;0
355030883000092;1;20;0;0
355030883000093;1;41;0;0
355030883000094;1;76;0;0
355030883000095;1;30;0;0
355030883000096;1;22;0;0
355030883000097;1;56;0;0
355030883000098;1;42;0;0
355030883000099;1;40;0;0
355030883000100;1;15;0;0
355030883000101;1;44;0;0
355030883000102;1;40;0;0
355030883000103;1;26;0;0
355030883000104;1;22;0;0
355030883000105;1;60;0;0
355030883000106;1;52;0;0
355030883000107;1;24;0;0
355030883000108;1;85;0;0
355030883000109;1;27;0;0
355030883000110;1;32;0;0
355030883000111;1;32;0;0
355030883000112;1;54;3;0
355030883000113;1;44;0;0
355030883000114;1;33;0;0
355030883000115;1;40;0;0
355030883000116;1;66;0;0
355030883000117;1;30;0;0
355030883000118;1;34;0;0
355030883000119;1;32;0;0
355030883000120;1;15;0;0
355030883000121;1;42;0;0
355030883000122;1;6;0;0
355030883000123;1;26;0;0
355030883000124;1;25;0;0
355030883000125;1;32;3;0
355030883000126;1;57;0;0
355030883000127;1;70;0;0
355030883000128;1;22;0;0
355030883000129;1;25;0;0
355030883000130;1;47;1;0
355030883000131;1;30;0;0
355030883000132;1;29;0;0
355030883000133;1;41;0;0
355030883000134;1;17;0;0
355030883000135;1;85;0;0
355030883000136;1;155;0;2
355030883000137;1;22;0;0
355030883000138;1;46;0;0
355030883000139;1;51;0;0
355030883000140;1;298;0;0
355030883000141;1;335;0;0
355030883000142;1;486;0;0
355030883000143;1;317;0;2
355030883000144;1;183;0;0
355030883000145;1;311;0;1
355030883000146;1;45;0;0
355030883000147;1;521;0;0
355030883000149;1;134;1;0
355030883000150;1;31;0;0
355030883000151;1;77;0;0
355030883000152;1;74;0;0
355030883000153;1;41;0;0
355030883000154;1;59;0;0
355030883000155;1;83;0;0
355030883000156;1;100;0;0
355030883000157;1;33;0;0
355030883000158;1;20;0;0
355030883000159;1;18;0;0
355030883000160;1;24;0;0
355030883000161;1;15;0;0
355030883000162;1;43;0;0
355030883000163;1;47;0;0
355030883000164;1;66;0;0
355030883000165;1;37;0;0
355030883000166;1;44;0;0
355030883000168;1;24;0;0
355030883000169;1;31;0;0
355030883000170;1;29;0;0
355030883000171;1;29;0;0
355030883000172;1;161;0;0
355030883000173;1;69;0;0
355030883000174;1;69;0;0
355030883000175;1;25;0;0
355030883000176;1;123;0;0
355030883000177;1;95;0;0
355030883000178;1;25;0;0
355030883000179;1;38;0;0
355030883000180;1;32;0;0
355030883000181;1;40;0;0
355030883000182;1;66;0;0
355030883000183;1;76;0;0
355030883000184;1;57;16;0
355030883000185;1;71;0;2
355030883000186;1;59;0;0
355030883000187;1;65;0;0
355030883000188;1;70;2;0
355030883000189;1;26;0;0
355030883000190;1;81;0;0
355030883000191;1;47;3;0
355030883000192;1;62;0;2
355030883000193;1;120;0;0
355030883000194;1;30;0;0
355030883000195;1;343;0;0
355030883000196;1;101;0;0
355030883000197;1;60;0;0
355030883000198;1;87;0;0
355030883000199;1;63;0;0
355030883000200;1;70;0;0
355030883000201;1;23;0;0
355030883000202;1;10;0;0
355030883000203;1;56;0;0
355030883000204;1;79;0;0
355030883000205;1;43;0;0
355030883000206;1;26;0;0
355030883000207;1;25;0;0
355030883000208;1;605;0;0
355030883000209;1;238;0;0
355030883000210;1;467;0;0
355030883000211;1;131;1;0
355030883000212;1;31;0;0
355030883000213;1;30;0;0
355030883000214;1;5;1;0
355030883000215;1;165;0;0
355030883000216;1;103;0;0
355030883000217;1;87;0;0
355030883000218;1;211;0;0
355030883000219;1;134;1;0
355030883000221;1;44;0;0
355030883000222;1;136;0;0
355030883000223;1;14;0;0
355030884000001;1;172;0;0
355030884000002;1;154;0;0
355030884000003;1;125;0;0
355030884000004;1;220;0;0
355030884000005;1;164;0;0
355030884000006;1;142;0;0
355030884000007;1;124;0;0
355030884000008;1;107;0;0
355030884000009;1;96;0;0
355030884000010;1;89;0;0
355030884000011;1;83;0;0
355030884000012;1;147;0;0
355030884000013;1;67;0;1
355030884000014;1;126;0;0
355030884000015;1;150;0;0
355030884000016;1;108;0;0
355030884000017;1;125;0;0
355030884000018;1;117;0;0
355030884000019;1;146;0;0
355030884000020;1;140;0;0
355030884000021;1;131;0;0
355030884000022;1;200;0;0
355030884000023;1;144;0;0
355030884000024;1;143;0;0
355030884000025;1;25;0;0
355030884000026;1;271;0;0
355030884000027;1;184;0;0
355030884000028;1;125;0;0
355030884000029;1;95;0;0
355030884000030;1;51;0;0
355030884000031;1;194;0;0
355030884000032;1;110;0;0
355030884000033;1;116;0;0
355030884000034;1;141;0;0
355030884000035;1;99;0;0
355030884000036;1;81;0;0
355030884000037;1;149;0;0
355030884000038;1;150;1;0
355030884000039;1;57;0;0
355030884000040;1;152;0;1
355030884000041;1;237;0;0
355030884000042;1;143;0;2
355030884000043;1;128;0;0
355030884000044;1;93;0;0
355030884000045;1;126;0;0
355030884000046;1;123;0;0
355030884000047;1;156;0;0
355030884000048;1;129;0;0
355030884000049;1;175;0;0
355030884000050;1;139;0;0
355030884000051;1;133;0;0
355030884000052;1;160;0;0
355030884000053;1;161;0;1
355030884000054;1;145;0;0
355030884000055;1;110;0;0
355030884000056;1;90;0;0
355030884000057;1;117;0;0
355030884000058;1;176;0;0
355030884000059;1;80;0;0
355030884000060;1;112;0;0
355030884000061;1;72;0;0
355030884000062;1;161;0;0
355030884000063;1;166;0;0
355030884000064;1;112;0;0
355030884000065;1;108;0;0
355030884000066;1;114;0;0
355030884000067;1;120;0;0
355030884000068;1;83;0;0
355030884000069;1;140;2;0
355030884000070;1;182;0;0
355030884000071;1;109;0;0
355030884000072;1;131;0;0
355030884000073;1;97;0;0
355030884000074;1;52;0;0
355030884000075;1;144;0;0
355030884000076;1;140;0;0
355030884000077;1;184;0;0
355030884000078;1;62;0;0
355030884000079;1;113;0;0
355030884000080;1;149;0;0
355030884000081;1;150;0;0
355030884000082;1;158;1;0
355030884000083;1;155;0;0
355030884000084;1;108;0;0
355030884000085;1;145;0;0
355030884000086;1;195;0;0
355030884000087;1;89;0;0
355030884000088;1;87;0;0
355030884000089;1;108;0;0
355030884000090;1;171;0;0
355030884000091;1;226;0;0
355030884000092;1;86;0;0
355030884000093;1;155;0;0
355030884000094;1;120;0;0
355030884000095;1;0;0;0
355030884000096;1;91;0;0
355030884000097;1;66;0;0
355030884000098;1;126;0;0
355030884000099;1;56;0;0
355030884000100;1;111;0;0
355030884000101;1;80;0;0
355030884000102;1;74;0;0
355030884000103;1;102;0;0
355030884000104;1;128;0;0
355030884000105;1;104;0;0
355030884000106;1;111;0;0
355030884000107;1;149;0;0
355030884000108;1;154;0;0
355030884000109;1;78;0;0
355030884000110;1;93;0;0
355030884000111;1;96;0;0
355030884000112;1;104;0;0
355030884000113;1;95;0;0
355030884000114;1;205;0;0
355030884000115;1;70;0;0
355030884000116;1;193;0;0
355030884000117;1;32;0;0
355030884000118;1;168;0;0
355030884000119;1;104;0;0
355030884000120;1;125;0;0
355030884000121;1;77;0;0
355030884000122;1;182;2;0
355030884000123;1;62;0;0
355030884000124;1;165;1;0
355030884000125;1;129;0;0
355030884000126;1;118;0;0
355030884000127;1;46;0;0
355030884000128;1;88;0;0
355030884000129;1;50;0;0
355030884000130;1;159;0;0
355030884000131;1;114;0;1
355030884000132;1;153;0;0
355030884000133;1;117;0;0
355030884000134;1;113;2;0
355030884000135;1;289;0;0
355030884000136;1;157;0;9
355030884000137;1;35;0;0
355030884000138;1;177;0;0
355030884000139;1;165;0;0
355030884000140;1;62;0;0
355030884000141;1;59;0;0
355030884000142;1;64;1;0
355030884000143;1;43;0;0
355030884000144;1;88;0;0
355030884000145;1;113;0;0
355030884000146;1;98;0;0
355030884000147;1;138;0;0
355030884000148;1;90;0;0
355030884000149;1;119;0;0
355030884000150;1;127;1;0
355030884000151;1;81;0;0
355030884000152;1;113;2;0
355030884000153;1;150;0;0
355030884000154;1;128;0;0
355030884000155;1;116;0;0
355030884000156;1;152;0;1
355030884000157;1;173;0;0
355030884000158;1;50;0;0
355030884000159;1;142;0;0
355030884000160;1;127;0;0
355030884000161;1;101;0;0
355030884000162;1;72;0;0
355030884000163;1;116;0;0
355030884000164;1;150;0;1
355030884000165;1;137;0;0
355030884000166;1;96;0;0
355030884000167;1;171;0;0
355030884000168;1;241;0;0
355030884000169;1;89;0;0
355030884000170;1;76;0;0
355030884000171;1;47;0;0
355030884000172;1;109;0;0
355030884000173;1;117;0;1
355030884000174;1;165;0;0
355030884000175;1;303;0;0
355030884000176;1;8;0;0
355030884000177;1;222;0;0
355030884000178;1;68;0;0
355030884000179;1;48;0;0
355030884000180;1;237;0;0
355030884000181;1;115;0;0
355030884000182;1;71;0;0
355030884000183;1;111;0;0
355030884000185;1;132;0;0
355030884000186;1;49;0;0
355030884000187;1;82;0;0
355030884000188;1;65;0;0
355030884000189;1;73;0;0
355030884000190;1;80;0;0
355030884000191;1;128;0;0
355030884000192;1;86;0;0
355030884000193;1;68;0;0
355030884000194;1;88;0;0
355030884000195;1;105;0;0
355030884000196;1;267;0;0
355030884000197;1;49;0;0
355030884000198;1;109;0;0
355030884000199;1;88;0;0
355030884000200;1;183;0;0
355030884000201;1;184;0;0
355030884000202;1;82;0;0
355030884000204;1;207;0;0
355030884000205;1;90;0;0
355030884000206;1;5;0;0
355030884000207;1;58;0;0
355030884000208;1;30;0;0
355030884000209;1;52;0;0
355030884000210;1;125;0;1
355030884000211;1;81;0;0
355030884000212;1;60;0;0
355030884000213;1;108;0;0
355030884000214;1;40;0;0
355030884000215;1;35;0;0
355030885000001;1;79;0;0
355030885000002;1;28;0;0
355030885000003;1;140;0;0
355030885000004;1;65;0;0
355030885000005;1;83;0;0
355030885000006;1;73;0;0
355030885000007;1;48;0;0
355030885000008;1;51;0;0
355030885000009;1;102;0;0
355030885000010;1;68;0;0
355030885000011;1;72;1;0
355030885000012;1;0;0;0
355030885000013;1;119;0;0
355030885000014;1;125;0;0
355030885000015;1;111;0;0
355030885000016;1;44;0;0
355030885000017;1;92;1;1
355030885000018;1;67;0;0
355030885000019;1;74;0;0
355030885000020;1;35;0;0
355030885000021;1;96;0;0
355030885000022;1;68;0;0
355030885000023;1;36;0;0
355030885000024;1;96;0;1
355030885000025;1;130;0;0
355030885000026;1;87;0;0
355030885000027;1;43;0;0
355030885000028;1;134;0;0
355030885000029;1;84;0;0
355030885000030;1;76;0;0
355030885000031;1;70;0;0
355030885000032;1;60;1;0
355030885000033;1;44;0;0
355030885000034;1;50;0;0
355030885000035;1;41;0;0
355030885000036;1;92;0;0
355030885000037;1;104;0;0
355030885000038;1;72;0;0
355030885000039;1;88;0;0
355030885000040;1;69;0;0
355030885000041;1;113;0;0
355030885000042;1;40;0;0
355030885000043;1;72;0;0
355030885000044;1;111;0;0
355030885000045;1;54;0;0
355030885000046;1;129;0;0
355030885000047;1;82;0;0
355030885000048;1;70;0;0
355030885000049;1;113;0;0
355030885000050;1;93;0;0
355030885000051;1;57;0;0
355030885000052;1;122;0;0
355030885000053;1;90;0;0
355030885000054;1;46;0;0
355030885000055;1;118;0;2
355030885000056;1;0;0;0
355030885000057;1;138;0;0
355030885000058;1;110;0;0
355030885000059;1;105;0;0
355030885000060;1;78;0;0
355030885000061;1;111;0;0
355030885000062;1;80;1;0
355030885000063;1;63;0;0
355030885000064;1;67;0;0
355030885000065;1;94;0;0
355030885000066;1;113;0;0
355030885000067;1;138;0;0
355030885000068;1;78;0;0
355030885000069;1;37;0;0
355030885000070;1;86;0;0
355030885000071;1;55;0;0
355030885000072;1;30;1;0
355030885000073;1;71;0;0
355030885000074;1;168;0;0
355030885000075;1;72;0;0
355030885000076;1;71;0;0
355030885000077;1;32;0;0
355030885000078;1;75;0;0
355030885000079;1;219;0;0
355030885000080;1;148;0;0
355030885000081;1;93;0;0
355030885000082;1;114;0;0
355030885000083;1;34;0;0
355030885000084;1;109;1;0
355030885000085;1;90;0;0
355030885000086;1;82;1;0
355030885000087;1;54;0;0
355030885000088;1;96;0;0
355030885000089;1;51;0;0
355030885000090;1;106;0;0
355030885000091;1;74;0;0
355030885000092;1;77;0;0
355030885000093;1;101;0;0
