Cod_setor,Situacao_setor,V022,5a15salarios,15oumais
355030884000106,1,188930,34300,20000
355030884000107,1,325686,49100,35000
355030884000108,1,300361,38200,10000
355030884000109,1,139313,12900,0
355030884000110,1,70600,2600,0
355030884000111,1,214058,37100,0
355030884000112,1,273930,39100,14200
355030884000113,1,210474,33200,0
355030884000114,1,136426,9000,0
355030884000115,1,144860,29660,12000
355030884000116,1,268543,23600,8000
355030884000117,1,53665,7500,0
355030884000118,1,93682,4000,10000
355030884000119,1,108668,0,0
355030884000120,1,170523,16100,0
355030884000121,1,71916,3000,0
355030884000122,1,159042,3000,0
355030884000123,1,76598,5000,0
355030884000124,1,167880,10000,0
355030884000125,1,206430,10800,0
355030884000126,1,230110,9800,0
355030884000127,1,36655,0,0
355030884000128,1,113371,10000,0
355030884000129,1,75730,0,0
355030884000130,1,299062,45000,9000
355030884000131,1,117490,16551,0
355030884000132,1,307892,93000,0
355030884000133,1,144362,28600,0
355030884000134,1,147612,8000,0
355030884000135,1,426767,20000,0
355030884000136,1,416521,166735,28000
355030884000137,1,35650,3800,0
355030884000138,1,245752,25100,0
355030884000139,1,239470,29800,0
355030884000140,1,115086,32500,8000
355030884000141,1,129661,35900,0
355030884000142,1,110465,3000,0
355030884000143,1,52187,4000,0
355030884000144,1,283764,98300,0
355030884000145,1,312783,73958,31000
355030884000146,1,222242,47651,0
355030884000147,1,204483,10800,0
355030884000148,1,27625,5000,0
355030884000149,1,245852,35100,0
355030884000150,1,230390,21000,0
355030884000151,1,129057,15500,0
355030884000152,1,202910,17600,0
355030884000153,1,125795,12795,0
355030884000154,1,152856,18500,0
355030884000155,1,135798,6620,0
355030884000156,1,235590,19500,0
355030884000157,1,211033,15000,0
355030884000158,1,84058,10500,0
355030884000159,1,153853,3000,0
355030884000160,1,205725,6650,0
355030884000161,1,149629,19000,0
355030884000162,1,90354,0,0
355030884000163,1,208185,11600,0
355030884000164,1,223155,22500,0
355030884000165,1,165511,10000,0
355030884000166,1,117586,16500,0
355030884000167,1,234072,26900,0
355030884000168,1,89153,0,0
355030884000169,1,117389,17000,0
355030884000170,1,230356,81600,10000
355030884000171,1,143301,28500,0
355030884000172,1,159350,19000,0
355030884000173,1,179857,17000,12000
355030884000174,1,197091,24300,14450
355030884000175,1,292289,8660,0
355030884000176,1,6400,0,0
355030884000177,1,187333,6500,0
355030884000178,1,76070,2600,0
355030884000179,1,52468,0,0
355030884000180,1,232454,10600,0
355030884000181,1,198817,52300,0
355030884000182,1,145967,10000,0
355030884000183,1,222434,41800,0
355030884000185,1,132065,18000,11500
355030884000186,1,91007,11500,0
355030884000187,1,171006,34900,0
355030884000188,1,143420,13600,0
355030884000189,1,105321,22606,0
355030884000190,1,201095,40500,0
355030884000191,1,205814,37655,0
355030884000192,1,78221,8451,9000
355030884000193,1,264118,25400,140500
355030884000194,1,107710,9800,0
355030884000195,1,212187,60500,0
355030884000196,1,166239,0,0
355030884000197,1,111578,30200,0
355030884000198,1,131351,5000,0
355030884000199,1,119970,14800,15000
355030884000200,1,165638,15410,10000
355030884000201,1,204120,13300,0
355030884000202,1,137261,26400,0
355030884000204,1,134383,0,0
355030884000205,1,58363,0,0
355030884000206,1,5131,0,0
355030884000207,1,66802,0,0
355030884000208,1,16939,0,0
355030884000209,1,16652,0,0
355030884000210,1,88707,0,0
355030884000211,1,44876,0,0
355030884000212,1,95386,30851,8000
355030884000213,1,55745,0,0
355030884000214,1,20187,0,0
355030884000215,1,35101,4000,0
355030885000001,1,528849,197200,156000
355030885000002,1,297699,138100,31000
355030885000003,1,792495,376350,98000
355030885000004,1,153820,56200,0
355030885000005,1,353370,115000,18000
355030885000006,1,521869,194780,120500
355030885000007,1,370364,118847,26500
355030885000008,1,518606,182736,166000
355030885000009,1,885912,590300,118900
355030885000010,1,101083,19713,0
355030885000011,1,464401,191900,113000
355030885000012,1,0,0,0
355030885000013,1,311283,97100,0
355030885000014,1,234308,48300,8000
355030885000015,1,499215,151300,44500
355030885000016,1,286750,94800,25000
355030885000017,1,506033,172350,95000
355030885000018,1,214741,97800,11000
355030885000019,1,829588,181000,536804
355030885000020,1,340655,133800,74000
355030885000021,1,609535,319900,175000
355030885000022,1,591560,243800,193000
355030885000023,1,193310,95100,20000
355030885000024,1,407133,153770,68000
355030885000025,1,463845,142700,63500
355030885000026,1,363653,110751,18500
355030885000027,1,103010,32200,0
355030885000028,1,272601,78600,0
355030885000029,1,317712,76900,20000
355030885000030,1,342234,109900,48000
355030885000031,1,336021,108282,39500
355030885000032,1,282504,96750,15000
355030885000033,1,183998,69650,10000
355030885000034,1,292157,103900,71000
355030885000035,1,335981,138600,40500
355030885000036,1,308712,108000,39000
355030885000037,1,552886,178460,191000
355030885000038,1,428283,163750,54000
355030885000039,1,406395,142150,12000
355030885000040,1,352778,140500,53000
355030885000041,1,432241,118891,54000
355030885000042,1,346802,35000,165200
355030885000043,1,195430,65000,0
355030885000044,1,457952,147485,94000
355030885000045,1,321657,156460,29000
355030885000046,1,591816,218255,67800
355030885000047,1,527566,180850,105000
355030885000048,1,454305,188940,63000
355030885000049,1,522567,192000,34200
355030885000050,1,399948,103409,57000
355030885000051,1,304523,125800,35000
355030885000052,1,952854,471122,206000
355030885000053,1,839326,352350,245000
355030885000054,1,281792,130600,10000
355030885000055,1,337476,107100,20000
355030885000056,1,0,0,0
355030885000057,1,334230,73500,20000
355030885000058,1,398851,129220,28000
355030885000059,1,338115,113400,17000
355030885000060,1,286768,104057,8000
355030885000061,1,352533,78700,20000
355030885000062,1,216881,90570,18000
355030885000063,1,330605,106550,50000
355030885000064,1,286404,92500,29000
355030885000065,1,332556,110590,8000
355030885000066,1,755471,346200,108500
355030885000067,1,697070,277376,94130
355030885000068,1,395791,117400,61000
355030885000069,1,333279,95420,107000
355030885000070,1,546302,185500,129500
355030885000071,1,606706,177000,336500
355030885000072,1,177465,96100,23000
355030885000073,1,171340,62500,8000
355030885000074,1,1811385,989757,594500
355030885000075,1,692790,390200,208500
355030885000076,1,140355,13000,8000
355030885000077,1,119980,42000,8000
355030885000078,1,339394,162242,30000
355030885000079,1,463516,105410,38000
355030885000080,1,434495,73992,150000
355030885000081,1,51680,0,10000
355030885000082,1,499029,151900,110000
355030885000083,1,79605,4000,20000
355030885000084,1,319268,59300,10000
355030885000085,1,342637,165800,16000
355030885000086,1,665718,141800,351000
355030885000087,1,173834,48500,18510
355030885000088,1,1175542,331900,641500
355030885000089,1,684744,267180,291210
355030885000090,1,1571430,476800,923240
355030885000091,1,908785,481845,272000
355030885000092,1,597761,221000,142500
355030885000093,1,1138345,524800,494500
355030885000094,1,303385,37800,155000
355030885000095,1,363931,52100,16000
355030885000096,1,249685,42600,0
355030885000097,1,151370,46800,35800
355030885000098,1,1059336,439766,513810
355030885000099,1,1755456,529641,1120800
355030885000100,1,1215403,264501,826500
355030885000101,1,458622,117200,132570
355030885000102,1,102485,27900,10000
355030885000103,1,152938,13500,0
355030885000104,1,224162,40800,35000
355030885000105,1,410986,101300,18000
355030885000106,1,138598,16900,0
355030885000107,1,285338,53691,15000
355030885000108,1,3182425,278912,2835350
355030885000109,1,200270,83160,86000
355030885000110,1,189424,8100,0
355030885000111,1,265968,38051,16500
355030885000112,1,175200,20000,0
355030885000113,1,433044,143100,184000
355030885000114,1,2454607,374700,2033251
355030885000115,1,227436,75900,0
355030885000116,1,211291,39200,0
355030885000117,1,83000,8850,0
355030885000118,1,1125990,225800,828300
355030885000119,1,662524,293400,283640
355030885000120,1,4004527,803100,3077050
355030885000121,1,2007333,485400,1435202
355030885000122,1,2024300,412450,1529000
355030885000123,1,346580,111000,133000
355030885000124,1,338934,125341,65000
355030885000125,1,570400,277600,173500
355030885000126,1,390130,67500,218000
355030885000127,1,834790,120500,698990
355030885000128,1,69420,17700,0
355030885000129,1,270319,71950,51000
355030885000130,1,548689,362920,100600
355030885000131,1,459750,246800,20000
355030885000132,1,536218,313620,108000
355030885000133,1,399758,227820,35000
355030885000134,1,20677,2665,0
355030886000001,1,329900,103900,44500
355030886000002,1,581389,190300,102000
355030886000003,1,407317,188036,81000
355030886000004,1,332672,173150,78980
355030886000005,1,399774,162880,60200
355030886000006,1,680752,254000,238000
355030886000007,1,492053,240692,59000
355030886000008,1,192528,74000,8900
355030886000009,1,26267,0,0
355030886000010,1,295103,114000,26000
355030886000011,1,390457,124500,16800
355030886000012,1,493606,163800,102000
355030886000013,1,859905,376861,253000
355030886000014,1,412185,155000,62000
355030886000015,1,1022294,432900,446000
355030886000016,1,1235471,301650,743880
355030886000017,1,477921,151400,88000
355030886000018,1,540175,261752,46000
355030886000019,1,289170,122000,0
355030886000020,1,529928,135900,181400
355030886000021,1,446681,146750,25530
355030886000022,1,160033,39800,0
355030886000023,1,195158,59200,17000
355030886000024,1,593138,245300,94500
355030886000025,1,407606,151670,69500
355030886000026,1,131501,23200,0
355030886000027,1,691703,234660,17000
355030886000028,1,232816,59500,26000
355030886000029,1,144857,11500,0
355030886000030,1,130851,25600,0
355030886000031,1,121642,40500,0
355030886000032,1,393331,118650,71600
355030886000033,1,522790,183870,72500
355030886000034,1,624202,271080,77200
355030886000035,1,436180,133000,149000
355030886000036,1,842780,315620,300060
355030886000037,1,451480,166400,53000
355030886000038,1,287166,115890,30000
355030886000039,1,311262,157300,47500
355030886000040,1,118884,45700,28500
355030886000041,1,495236,176780,67600
355030886000042,1,245622,79400,10000
355030886000043,1,163712,26300,0
355030886000044,1,36670,0,23000
355030886000045,1,373796,134880,43000
355030886000046,1,184360,47900,35500
355030886000047,1,602125,214900,128900
355030886000048,1,275600,121300,49000
355030886000049,1,318125,67900,80000
355030886000050,1,457672,215600,61000
355030886000051,1,380624,128700,0
355030886000052,1,239495,94900,21000
355030886000053,1,371329,141800,78901
355030886000054,1,1225001,577100,384000
355030886000055,1,692715,257800,176300
355030886000056,1,303304,122600,40000
355030886000057,1,164384,24600,0
355030886000058,1,265994,73900,18000
355030886000059,1,255915,70200,83000
355030886000060,1,497320,231750,28400
355030886000061,1,657743,326447,178870
355030886000062,1,35331,23000,0
355030886000063,1,445095,93977,218000
355030886000064,1,498509,178800,103510
355030886000065,1,403596,163900,92000
355030886000066,1,1304910,571890,446375
355030886000067,1,878194,394840,205500
355030886000068,1,1197715,592814,134740
355030886000069,1,1805700,667600,1104900
355030886000070,1,533480,322100,159000
355030886000071,1,968992,605451,188202
355030886000072,1,324578,188670,47500
355030886000073,1,289464,126400,43800
355030886000074,1,113260,47000,15000
355030886000075,1,274500,94500,86000
355030886000076,1,310960,59200,25000
355030886000077,1,684945,214300,411350
355030886000078,1,820742,387500,301300
355030886000079,1,355175,194864,37201
355030886000080,1,246221,129850,17000
355030886000081,1,39850,6000,0
355030887000001,1,207308,78700,8000
355030887000002,1,138121,38809,10000
355030887000003,1,137240,50100,0
355030887000004,1,123684,21851,0
355030887000005,1,134858,29700,0
355030887000006,1,249407,59530,0
355030887000007,1,375974,136580,22160
355030887000008,1,348520,112300,0
355030887000009,1,228460,82500,0
355030887000010,1,248626,84976,26200
355030887000011,1,353914,117180,18000
355030887000012,1,213025,70550,10000
355030887000013,1,279435,72900,10000
355030887000014,1,397276,104500,65200
355030887000015,1,173364,36851,8000
355030887000016,1,201960,44850,8000
355030887000017,1,185833,21700,0
355030887000018,1,186556,12385,0
355030887000019,1,235003,38300,12000
355030887000020,1,287686,31700,10500
355030887000021,1,176037,29500,0
355030887000022,1,209030,50200,10000
355030887000023,1,132383,9600,0
355030887000024,1,222242,30500,0
355030887000025,1,257700,55855,0
355030887000026,1,61041,3800,0
355030887000027,1,138673,28280,0
355030887000028,1,133702,37458,0
355030887000029,1,153912,28800,0
355030887000030,1,219052,40800,0
355030887000031,1,225455,79900,8000
355030887000032,1,322763,71300,9800
355030887000033,1,270815,71800,0
355030887000034,1,298317,128130,9000
355030887000035,1,264084,101200,18000
355030887000036,1,171452,44900,20000
355030887000037,1,294330,130080,18000
355030887000038,1,106083,15600,0
355030887000039,1,282800,112700,42000
355030887000040,1,189607,76900,24000
355030887000041,1,176652,57200,0
355030887000042,1,103627,15800,0
355030887000043,1,109481,11000,0
355030887000044,1,189683,15850,0
355030887000045,1,210560,24400,0
355030887000046,1,161527,20000,0
355030887000047,1,168795,15200,0
355030887000048,1,276407,50210,0
355030887000049,1,179954,14000,0
355030887000050,1,282542,50500,0
355030887000051,1,205764,17000,0
355030887000052,1,251801,37000,0
355030887000053,1,183290,20600,0
355030887000054,1,92591,3000,0
355030887000055,1,262420,57100,18000
355030887000056,1,175125,29000,8000
355030887000057,1,186264,64100,0
355030887000058,1,347725,123400,8000
355030887000059,1,80790,8500,0
355030887000060,1,119194,3000,0
355030887000061,1,395702,178200,0
355030887000062,1,173045,13200,0
355030887000063,1,186041,33400,0
355030887000064,1,203475,45680,0
355030887000065,1,176245,3000,0
355030887000066,1,147476,15000,11000
355030887000067,1,230567,27400,0
