Cod_setor,Situacao_setor,V002,V004,Target_2_10_salarios_per_capita
355030810000008,1,304143,0,27
355030810000009,1,470229,1200,65
355030810000010,1,558042,0,55
355030810000011,1,668024,0,126
355030810000012,1,835263,0,121
355030810000013,1,376866,0,42
355030810000014,1,752732,9420,78
355030810000015,1,506799,0,39
355030810000016,1,298669,300,19
355030810000017,1,212430,0,30
355030810000018,1,700647,25000,61
355030810000019,1,509136,0,60
355030810000020,1,630246,0,83
355030810000021,1,805338,0,126
355030810000022,1,602885,0,72
355030810000023,1,110280,0,15
355030810000024,1,534244,0,57
355030810000025,1,847022,0,76
355030810000026,1,248241,1800,20
355030810000027,1,845419,0,109
355030810000028,1,307441,2040,42
355030810000029,1,133250,0,17
355030810000030,1,445945,0,71
355030810000031,1,262681,0,27
355030810000032,1,887934,0,113
355030810000033,1,409918,0,50
355030810000034,1,320113,0,35
355030810000035,1,838663,0,129
355030810000036,1,877731,0,136
355030810000037,1,775407,0,137
355030810000038,1,681548,0,114
355030810000039,1,777147,2000,107
355030810000040,1,335240,2480,31
355030810000041,1,188363,0,30
355030810000042,1,313671,0,14
355030810000043,1,265494,0,26
355030810000044,1,373958,0,56
355030810000045,1,406062,0,50
355030810000046,1,857536,0,146
355030810000047,1,122670,0,9
355030810000048,1,122141,0,8
355030810000049,1,254374,2100,25
355030810000050,1,989997,0,146
355030810000051,1,180721,0,30
355030810000052,1,377827,0,60
355030810000053,1,948922,0,160
355030810000054,1,1013788,0,118
355030810000055,1,0,0,0
355030810000056,1,567160,0,84
355030811000001,1,525789,0,43
355030811000002,1,330721,0,15
355030811000003,1,527777,0,16
355030811000004,1,567664,0,51
355030811000005,1,612029,0,60
355030811000006,1,335250,0,26
355030811000007,1,660157,900,36
355030811000008,1,465755,0,39
355030811000009,1,322013,0,17
355030811000010,1,572393,0,49
355030811000011,1,331192,0,19
355030811000012,1,541330,0,38
355030811000013,1,180884,0,7
355030811000014,1,435786,0,19
355030811000015,1,420262,0,11
355030811000016,1,303639,0,14
355030811000017,1,364400,0,23
355030811000018,1,341085,0,16
355030811000019,1,209526,0,12
355030811000020,1,338058,0,0
355030811000021,1,334243,0,28
355030811000022,1,352360,0,7
355030811000023,1,200465,0,10
355030811000024,1,411169,0,35
355030811000025,1,284036,0,14
355030811000026,1,370832,0,7
355030811000027,1,298702,0,14
355030811000028,1,79490,0,2
355030811000029,1,199000,0,26
355030811000030,1,198107,0,13
355030811000031,1,398945,0,8
355030811000032,1,136770,0,6
355030811000033,1,466946,0,31
355030811000034,1,345884,0,30
355030811000035,1,456989,0,23
355030811000036,1,573125,0,44
355030811000037,1,123230,0,6
355030811000038,1,882883,0,129
355030811000039,1,1102366,0,178
355030811000040,1,908479,0,150
355030811000041,1,955971,0,150
355030811000042,1,725850,0,115
355030811000043,1,957153,0,147
355030811000044,1,419261,0,37
355030811000045,1,492138,0,36
355030811000046,1,496948,0,43
355030811000047,1,707802,300,48
355030811000048,1,40553,0,3
355030811000049,1,102552,0,9
355030811000050,1,210681,0,16
355030811000051,1,364718,0,30
355030811000052,1,293756,540,17
355030811000053,1,226106,0,11
355030811000054,1,233460,0,28
355030811000055,1,81940,0,5
355030811000056,1,271737,0,9
355030811000057,1,434179,0,35
355030811000058,1,550490,0,37
355030811000059,1,141730,0,7
355030811000060,1,357885,0,8
355030811000061,1,580872,0,53
355030811000062,1,449432,0,34
355030811000063,1,405801,0,28
355030811000064,1,548585,0,51
355030811000065,1,526398,0,43
355030811000066,1,236300,0,19
355030811000067,1,406976,0,34
355030811000068,1,560532,0,12
355030811000069,1,340449,0,35
355030811000070,1,576181,0,41
355030811000071,1,622342,0,37
355030811000072,1,585314,0,58
355030811000073,1,591962,4900,57
355030811000074,1,823319,0,93
355030811000075,1,804438,0,104
355030811000076,1,294850,0,24
355030811000077,1,518025,0,37
355030811000078,1,259075,0,13
355030811000079,1,378650,0,13
355030811000080,1,100595,0,10
355030811000081,1,576615,0,25
355030811000082,1,373667,0,25
355030811000083,1,338686,0,23
355030811000084,1,210090,0,11
355030811000085,1,440037,0,19
355030811000086,1,334654,0,25
355030811000087,1,532868,700,38
355030811000088,4,26705,0,1
355030811000089,1,238619,0,3
355030811000090,1,573413,0,8
355030811000091,1,576846,0,29
355030811000092,1,439336,0,16
355030811000093,1,345152,0,10
355030811000094,1,449771,0,22
355030811000095,1,423690,0,17
355030811000096,1,271490,0,2
355030811000097,1,440961,0,24
355030811000098,1,274034,0,27
355030811000099,1,434914,0,28
355030811000100,1,286202,1310,20
355030811000101,1,217584,510,1
355030811000102,1,329691,0,39
355030811000103,1,170820,0,9
355030811000104,1,310550,0,18
355030811000105,1,420498,0,34
355030811000106,1,510737,0,58
355030811000107,1,846877,0,74
355030811000108,1,417411,0,27
355030811000109,1,541442,0,25
355030811000110,1,422971,650,45
355030811000111,1,896602,0,85
355030811000112,1,503606,0,78
355030811000113,1,641399,0,64
355030811000114,1,457846,0,42
355030811000115,1,741662,0,83
355030811000116,1,768148,0,77
355030811000117,1,302897,0,35
355030811000118,1,74720,0,2
355030811000119,1,552342,0,44
355030811000120,1,292575,0,24
355030811000121,1,568155,0,52
355030811000122,1,554759,500,48
355030811000123,1,320363,0,31
355030811000124,1,621630,0,63
355030811000125,1,576475,0,50
355030811000126,1,677638,0,63
355030811000127,1,304250,0,17
355030811000128,1,243558,0,20
355030811000129,1,832675,0,89
355030811000130,1,626491,0,62
355030811000131,1,594254,0,47
355030811000132,1,385031,0,23
355030811000133,1,273936,0,14
355030811000134,1,577053,0,36
355030811000135,1,216606,9000,18
355030811000136,1,322331,1200,11
355030811000137,1,900074,0,57
355030811000138,1,551770,0,38
355030811000139,1,262466,0,13
355030811000140,1,1527364,0,95
355030811000141,1,150912,0,2
355030811000142,1,240798,2500,14
355030811000143,1,387688,0,15
355030811000144,1,152540,0,2
355030811000145,1,461285,0,15
355030811000146,1,404270,0,0
355030811000147,1,253750,0,0
355030811000148,1,329156,0,16
355030811000149,1,287740,0,8
355030811000150,1,256672,0,25
355030811000151,1,724155,0,80
355030811000152,1,438305,0,32
355030811000153,1,432420,0,30
355030811000154,1,679702,0,68
355030811000155,1,306361,0,29
355030811000156,1,574123,0,46
355030811000157,1,631286,0,55
355030811000158,1,215804,0,18
355030811000159,1,604156,0,56
355030811000160,1,322202,0,31
355030811000161,1,433763,0,36
355030811000162,1,510449,0,35
355030811000163,1,129242,0,12
355030811000164,1,464331,0,13
355030811000165,1,420239,0,17
355030811000166,1,225668,0,7
355030811000167,1,220030,0,6
355030811000168,1,332714,0,4
355030811000169,1,247534,0,13
355030811000171,1,402198,0,18
355030811000172,1,561664,0,26
355030811000173,1,154271,0,3
355030811000174,1,481400,0,30
355030811000175,1,78595,0,0
355030811000176,1,478263,0,14
355030811000177,1,664682,0,35
355030811000178,1,702585,0,49
355030811000179,1,436548,0,3
355030811000180,1,435859,0,14
355030811000181,1,340405,0,12
355030811000182,1,476149,0,47
355030811000183,1,603812,0,47
355030811000184,1,364373,0,7
355030811000185,1,397165,0,32
355030811000186,1,353628,0,5
355030811000187,1,299389,0,8
355030811000188,1,510137,0,11
355030811000189,1,502439,0,22
355030811000190,1,133695,0,6
355030811000191,1,248494,0,9
355030811000192,1,336517,0,7
355030811000193,1,425104,0,16
355030811000194,4,29420,0,1
355030811000195,1,868585,0,64
355030811000196,1,382211,0,18
355030811000197,1,584926,0,16
355030811000198,1,199132,0,13
355030811000199,1,199819,0,2
355030811000200,1,392396,0,17
355030811000201,1,674419,0,30
355030811000202,1,518392,0,29
355030811000203,1,280847,0,9
355030811000204,1,361630,0,30
355030811000205,1,481179,0,39
355030811000206,1,195706,0,7
355030811000207,1,202904,0,13
355030811000208,1,316826,0,25
355030811000209,1,297507,0,6
355030811000210,4,364441,0,6
355030811000211,1,301143,0,9
355030811000212,1,190957,0,2
355030811000213,1,330673,700,17
355030811000215,1,115075,0,8
355030811000217,1,734816,450,35
355030811000218,1,390014,0,20
355030811000219,8,117898,0,1
355030811000220,1,105786,0,2
355030811000221,8,516375,0,6
355030811000222,1,283351,0,21
355030811000223,1,383020,0,9
355030811000224,1,440103,0,19
355030811000225,1,87609,0,0
355030811000226,1,50010,0,3
355030811000227,1,491383,0,19
355030811000228,1,96210,0,2
355030811000229,1,319785,0,25
355030811000230,1,296735,0,12
355030811000231,1,242240,0,12
355030811000232,1,240231,0,16
355030811000233,1,397907,0,30
355030811000234,1,164702,0,9
355030811000235,1,366966,0,18
355030811000236,1,426845,0,23
355030811000237,1,438133,0,40
355030811000238,1,273321,0,15
355030811000239,1,419658,0,21
355030811000240,1,396285,0,13
355030811000241,1,251912,0,18
355030811000242,1,266314,0,5
355030811000243,1,394098,0,16
355030811000244,1,563587,0,45
355030811000245,1,295347,0,22
355030811000246,1,366819,0,37
355030811000247,1,239460,0,6
355030811000248,1,401128,0,30
355030811000249,1,247543,0,11
355030811000250,1,108482,0,5
355030811000251,1,158845,0,4
355030811000252,1,191351,0,11
355030811000253,1,277330,0,12
355030811000255,1,361021,350,6
355030811000256,1,566400,0,48
355030811000257,1,179437,0,8
355030811000258,1,328416,0,18
355030811000259,4,507556,0,37
355030811000260,1,346575,0,19
355030811000261,4,528961,0,66
355030811000262,1,243136,0,18
355030811000263,1,180070,0,7
355030811000265,8,17648,0,1
355030811000266,8,49365,0,0
355030811000271,1,192700,0,7
355030811000272,1,222927,0,15
355030811000273,1,367370,510,24
355030811000274,1,315509,0,29
355030811000275,1,292304,0,16
355030811000276,1,134377,0,5
355030811000277,1,112862,0,8
355030811000278,1,209723,1400,21
355030811000279,1,240190,0,17
355030811000280,1,249475,0,22
355030811000281,1,98668,0,9
355030811000282,1,152832,0,6
355030811000283,1,212630,0,13
355030811000284,1,267153,0,23
355030811000285,1,141781,0,13
355030811000286,1,240109,0,27
355030811000287,1,188286,0,12
355030811000288,1,249203,0,26
355030811000289,1,429048,0,26
355030811000290,1,392917,0,21
355030811000291,1,797520,0,27
355030811000292,1,195438,0,8
355030811000293,1,94098,0,8
355030811000294,1,392118,0,37
355030811000295,1,341787,0,28
355030811000296,1,367505,0,34
355030811000297,1,411359,0,42
355030811000298,1,306883,0,14
355030811000299,1,246256,0,2
355030811000300,1,220548,0,11
355030811000301,1,143753,0,11
355030811000302,1,155090,0,7
355030811000303,1,287516,0,24
355030811000304,1,437729,0,25
355030811000305,1,231164,0,13
355030811000306,1,406717,0,27
355030811000307,1,171374,0,9
355030811000308,1,378264,0,16
355030811000309,1,253691,0,13
355030811000310,1,234539,500,14
355030811000311,1,277232,0,14
355030811000312,1,407235,300,20
355030811000313,1,104372,0,4
355030811000314,1,307046,0,17
355030811000315,1,493000,0,25
355030811000316,1,374602,0,20
355030811000317,1,234693,0,9
355030811000318,1,280926,0,3
355030811000319,1,841126,0,32
355030811000320,1,383217,0,23
355030811000321,1,401240,0,26
355030811000322,1,641860,0,48
355030811000323,1,145130,0,13
355030811000324,1,369139,0,15
355030811000325,1,268809,0,6
355030811000326,1,317761,0,12
355030811000327,1,88410,0,4
355030811000329,4,39138,0,0
355030811000331,1,1285702,450,66
355030811000333,1,349863,350,3
355030811000334,2,29965,0,1
355030811000335,2,114255,0,1
355030811000336,2,260923,0,9
355030811000338,1,106410,0,2
355030811000339,1,867304,0,14
355030811000341,4,X,X,0
355030811000343,2,69591,0,3
355030811000344,1,146671,0,5
355030811000345,2,X,X,0
355030811000346,2,80229,0,0
355030811000350,1,74080,0,4
355030811000352,1,28180,0,2
355030811000354,1,2733963,0,268
355030811000355,1,240279,0,5
355030811000356,1,125750,0,2
355030811000357,1,51450,0,3
355030811000358,1,113715,0,3
355030811000359,1,224227,0,4
355030811000360,1,100421,0,3
355030811000361,1,40360,0,1
355030811000362,1,40429,0,0
355030811000363,1,141295,0,9
355030811000364,1,385011,0,9
355030811000365,1,208286,0,11
355030811000366,1,51801,0,3
355030811000367,1,64268,0,4
355030811000368,1,228155,0,7
355030811000369,1,138423,0,2
355030811000370,1,114100,0,1
355030811000371,1,56478,0,1
355030811000372,1,91631,0,2
355030811000373,1,96060,0,0
355030811000374,1,327480,0,20
355030811000375,1,509945,0,27
355030811000376,1,207772,0,5
355030811000377,1,159938,0,1
355030811000378,1,50040,0,2
355030811000379,1,131116,0,2
355030811000380,1,128887,0,9
355030811000381,1,234726,0,14
355030811000382,1,23350,0,0
355030811000383,1,52236,0,1
355030811000384,1,536254,0,18
355030811000385,1,223350,0,10
355030811000386,1,142583,0,2
355030811000387,1,45360,0,0
355030811000388,1,89455,0,1
355030811000389,1,62240,0,4
355030811000390,1,242509,0,12
355030812000001,1,889218,1200,106
355030812000002,1,1810588,0,213
355030812000003,1,1653058,0,172
355030812000004,1,790267,0,81
355030812000005,1,407967,0,41
355030812000006,1,555961,0,89
355030812000007,1,906123,920,121
355030812000008,1,392114,0,47
355030812000009,1,677215,2900,72
355030812000010,1,1489883,0,187
355030812000011,1,875942,0,100
355030812000012,1,280080,0,32
355030812000013,1,590042,0,80
355030812000014,1,462522,0,56
355030812000015,1,636974,0,92
355030812000016,1,252985,0,23
355030812000017,1,1113198,0,132
355030812000018,1,573452,0,61
355030812000019,1,533952,0,63
355030812000020,1,650653,0,102
355030812000021,1,235729,0,27
355030812000022,1,1172592,0,81
355030812000023,1,1097667,0,79
355030812000024,1,236340,0,29
355030812000025,1,1269760,4870,158
355030812000026,1,485571,0,58
355030812000027,1,279754,0,39
355030812000028,1,533830,0,66
355030812000029,1,490156,0,56
355030812000030,1,1435936,0,115
355030812000031,1,1090111,0,142
355030812000032,1,557947,0,46
355030812000033,1,462950,1000,51
355030812000034,1,1051782,0,119
355030812000035,1,900606,0,91
355030812000036,1,752080,2500,93
355030812000037,1,1196635,0,120
355030812000038,1,78150,0,16
355030812000039,1,370376,0,56
355030812000040,1,1469911,0,154
355030812000041,1,1453087,0,116
355030812000042,1,686406,0,85
355030812000043,1,999970,0,104
355030812000044,1,723216,0,94
355030812000045,1,1038387,0,89
355030812000046,1,312456,0,40
355030812000047,1,1347468,0,130
355030812000048,1,880015,0,92
355030812000049,1,1296780,0,109
355030812000050,1,516860,0,61
355030812000051,1,530533,0,74
355030812000052,1,77449,0,8
355030812000053,1,1285701,0,77
355030812000054,1,1441087,0,73
355030812000055,1,679500,0,58
355030812000056,1,877684,1600,93
355030812000057,1,492865,0,54
355030812000058,1,1241590,0,148
355030812000059,1,982934,0,95
355030812000060,1,723230,0,50
355030812000061,1,1157187,0,132
355030812000062,1,546896,0,59
355030812000063,1,1135804,0,126
355030812000064,1,1678853,1310,177
355030812000065,1,1138196,0,133
355030812000066,1,889865,0,100
355030812000067,1,985863,0,107
355030812000068,1,1663980,0,204
355030812000069,1,947228,0,113
355030812000070,1,55260,0,7
355030812000071,1,449095,0,47
355030812000072,1,430203,0,48
355030812000073,1,795534,0,84
355030812000074,1,660650,0,104
355030812000075,1,436420,0,39
355030812000076,1,347825,0,37
355030812000077,1,446031,0,66
355030812000078,1,365860,0,44
355030812000079,1,402378,0,54
355030812000080,1,548979,0,69
355030812000081,1,1280261,0,162
355030812000082,1,388984,0,57
355030812000083,1,466493,0,69
355030812000084,1,371802,0,44
355030812000085,1,662929,0,78
355030812000086,1,1039718,0,156
355030812000087,1,1223366,0,117
355030812000088,1,844055,0,101
355030812000089,1,586355,0,73
355030812000090,1,1993560,0,155
355030812000091,1,806080,0,79
355030812000092,1,655448,0,78
355030812000093,1,1065140,0,125
355030812000094,1,759791,0,85
355030812000095,1,1161410,0,94
355030812000096,1,577871,0,77
355030812000097,1,375517,0,44
355030812000098,1,397472,0,45
355030812000099,1,406447,0,62
355030812000100,1,380110,0,47
355030812000101,1,488137,0,54
355030812000102,1,1114581,0,108
355030812000103,1,862417,0,75
355030812000104,1,810194,0,83
355030812000105,1,561936,0,58
355030812000106,1,583123,0,66
355030812000107,1,822260,0,104
355030812000108,1,944073,0,123
355030812000109,1,454677,0,63
355030812000110,1,607713,0,92
355030812000111,1,890462,0,108
355030812000112,1,804175,0,63
355030812000113,1,844911,0,85
355030812000114,1,779110,0,89
